path,ground_truth,whisper,indic_wav2vec2,banglaTalk_wav2vec2,banglaTalk_wav2vec2_wer,banglaTalk_wav2vec2_cer,whisper_wer,whisper_cer,indic_wav2vec2_wer,indic_wav2vec2_cer
test_barishal_0011.wav,"তরতরি খা নাইলে বাবু মারবে, মাজে মাজে কইতাম আরিফ পানি বানান করতে পারো? কয় ফারি। কই কর দেহি। হয় আকার নয় রসসি হানি, এইত শালা, হইছে পানি বানান? হানি। হয় আকার নয় রসসি হানি। আমগো লগে অনেক ভাড়া রইছে, হেইরপর আমাগো বাড়ির আশেপাশে বেশিরভাগ নোয়াখালী, দাদায় তো গালাগালি করে",মাঝে মাঝে কিছু মারি পানি ব্যানাম করতে পারি কয় একান্ন রেশি হানি আমার গুলোতে অনেক বাড়ানি ছেলে প্রায় আমেরিকার বাড়ির আশেপাশে বেশ শিরবেগীন ওয়াকিলের,মানে মাদেকে কেমারি পানি বেনাম করতে পারে পাই পারি কারবিক পায়াকা ৯রশি হাংিালায়াা,ক াা মাঝে মাঝে কিতা মারিফ পানি পেনাম করতো পারি তায় পাড়ি তই করদি গছে পয়া কার নরেশি হানি  শালা ওইছে পানি বানা ফানি পায়া কা ন রেশি আমাগে লগে অনেক ভাড়া রইছে এরপররা এমিরিকা আমাগো বাড়ির আশেপাশে বেশিরভাগগি হাখিলা দাজাইতো নামাকালি করে,0.8775510204081632,0.4349442379182156,0.9183673469387755,0.6728624535315985,0.9591836734693877,0.7695167286245354
test_barishal_0012.wav,"<> তরতরি যা তয় তরতরি যা, কলে যাইয়া ধুই আয়, আমার আমরা যে ভাই, গৌরনদী আমরা যে, উই যে খোরশিদ ডাক্তার অরা কিন্তু নোয়াখাইল্লা। খোরশেদ ডাক্তার? হুম। একচুয়ালি অরা জন্মগত নোয়াখাইল্লা। কিন্তু অরা খোরশেদ ডাক্তার আমাগো এইজায়গা আইছে, এই কত মানুষ জানেন এই গৌরনদীর বুকে বাংলাদেশের প্রত্যেকটা জিলার লোক আছে গৌরনদীতে, গৌরনদীতে এমন কোনো লোক নাই, আইয়া জাগা-জোগা কিন্না",ক্ষণ দিয়ে দুই আয় কর্ম দিয়ে আমরা যে ভাই বর্ণ দিয়ে আমরা যাব এই যে খোর্সের ডাক্তার নানা কিন্তু নোয়া খেললেন হুম একটো হলে ওরা জন্মকেতু নোয়া খেললেন কিন্তু ওরা খোর্সের ডাক্তার আমার গোয়েজের গায়িদার এই কত মানুষ জানেন এই গরুণদের বুকে বাংলাদেশের প্রত্যেকটা জিলের লোক আছে,ািয ারে ডাবাা কিনদু না জন্ম ঘটা ো মানুষ জানে নেই গরুণীদের বুকে বাংলাদেশের পড়তেকটা জিলের লোক আছে ন্যদিকে এইয়া জায়গাজো,ওডা ফাইলেমে নাএইয কলেজে দিয়া আমা আমরা যে ভাই গরন দিয়া আমরা যেবো এই যে খশির ডাক্তার অরা কিন্তু ন খাই্লা খরসেরডা একটুনে ওরা জন্ম খিন্তু নো খাইল্লা কিন্তু ওরাও খ এ ডাক্তার আমাগ ওইযে কা মানুষ জানেন এই গরুনদির বুকে বাংলাদেশের পর্তেকটা জিলের লোক আছে গরুনের বিতে এ গরুনদিতে এমন খাইয়া জাগা যোগ আটুনাা,0.7796610169491526,0.4301675977653631,0.7288135593220338,0.5195530726256983,0.9152542372881356,0.7346368715083799
test_barishal_0013.wav,"কান্টিরি কি এমন কোনো ডিষ্টিকের লোক নাই, না আছে মামা, এমন কোনো লোক নাই। মানি এই খোরশেদ ডাক্তার আইছে আমি তো ই করি না আমার মায় হেরা কইছে, একালে অর বাই আমানুল্লা",কান্ট্রিক এমন কোন দৃষ্টিকের লোক নাই মানে এই খোশের ডাক্তার আইসা আমি তো এই করেন আমার মায়ে হারা করছে একটু গেলেই অর্বায় আমান উল্লা আমোক,কানটিরি কেমন পুনুদৃষ্টিকের লগনেখোষের দাখতারা়সা আমিতইকরে নাআমার মা়হারাতেছ অরবাই আমানল,কান্টিরি কমন কোনো দৃষ্টিকের লোক নেই ে না আসে মামাই মানেএই খোসের ডাক্তার আইছে আমি তো ই করি না আমার মায়া হেরা কইছে আচকি কা বাইকালই অর ভাই আমার উল্লা আবা,0.71875,0.34177215189873417,0.84375,0.4240506329113924,1.0,0.5759493670886076
test_barishal_0014.wav,"হ্যারপর দেহি রডের কামে আত-পায়ে ফাডে অনেক ছেন্নি-ঠেন্নির বারি-বুরি খাইয়া, দিলাম বাদ",তারপর দেহী রবের নামে আপেল ছাড়ে অনেক সময় ঝিনুষ হিন্দুর বাড়ি বিল খেয়ে দিলেম বাদ,তারপর কেহি রডের গ্রামে আক সা়ে অনেক সময় ছনি ঠেন বাড়িুরি  দিলেন বার,এরপর তহি রডের কামে আর খাডে অনেক সময় ছেনি ঠেং বযড়ি জরি খাইয়ে দিলাম বাদ,0.8333333333333334,0.4166666666666667,1.0833333333333333,0.4642857142857143,0.9166666666666666,0.4880952380952381
test_barishal_0015.wav,"শুরু কইরা, এক ইস্কুলনেসপেক্টারের মাইয়া কয় যেমন <> এদিগ আয়। কোয়াটারে তরতরি। টিএনও থাকে হেইডা, আর ওনার কোয়াটার শুরাইবে গুদুলি। হেইয়া সম্পর্ক অইছে, এমন কালা বালো দেহায় না আপারে।",শুরু কইরা একই স্কুল ইন্সপেক্টরের মাইয়া হ্যারে কোয়ার্টার এটা হাজার বিভিন্ন থাকে আর ওনার কোয়ার্টার সুরাইটা বুঝলি সম্পদ হয়েছে এমন কালা বালাদা না পারে,্ুসপেক্টাোই়াাখসেটা  য়ারে ন থাকে ইটায়া রধর এবংতালাফরে,রুক ইডাছ একটা ইস্কুল নেসপেক্টারের মাইয়া হেরে কা যেমন খসে ডাক্তার হয়যে আমার লাইগগা সয় কোয়া্টার উদরি হগযানো থাকে হেইডা আর ওলা কোয়াটার ছানডা ফুদুলি হ সম্পর্ক আছে এমুরতালা ভালোগানে না ফরে,1.0,0.5193370165745856,0.7586206896551724,0.46408839779005523,0.9655172413793104,0.7513812154696132
test_barishal_0016.wav,"হেইয়া দুইজনে সম্পর্ক করছে, আপার আগে চাকরি হইছে। হেই চাকরি কইরা, হেই খোরশেদ ডাক্তাররে পড়াইয়া ডাক্তার বানাইছে। এহন আর হেরে বালো লাগে না তিনডা মাইয়া। একটা মাইয়া তুই বাত খাইছো? ই বাবে পড়ে। অ্যা? আরেকটা মাইয়া জানি কি করে। খাইসছ বাত? দুইডারই বিয়া হইছে, বাত খাওয়াইছেন? একটার বিয়া অয় নাই। <> ইকটু লুডুসহান দিছি হেও খায় না।",ভাইয়াদের জন্য সম্পর্ক আছে আপার আগে চাকরি এসে সে চাকরি কইরা এই খসে ডাক্তার পড়াইয়া ডাক্তার বানাইছে অ্যাঁ হো না তারে ভালো লাগে না তিনটা নাইয়া,াি এোাই়বাছাটাখাইার বাায়া,হেইয়া যেজনে সম্পর্ক করছে আপার আগে চাকরি আইছে হেই চাকরি কইরা হেই খোসু ডাক্তার পরাইয়া ডাক্তার বানাইছে এহন আর তাইরে ভালো লগে ডাকরি নিটা লাগা এট্টা মাইয়া দা বাত খাইচা এভাবে পরে আরেক হ ন কী করে খাইচার বা ডেরি ভিয়া ওইছে একটা বা খাওয়াইতান জব আগি এট্টা নুডুসন দিছে হ খ,0.8070175438596491,0.40797546012269936,0.8771929824561403,0.6687116564417178,1.0,0.9171779141104295
test_barishal_0017.wav,অ্যাহন আপনেগো লগে খায় না? হেই খোরশেদ ডাক্তার বিয়া করছে তিনডা। আর মানষে কয় <> হ ওইডুক বয়সে। খাইবে কি হেলে? হেইলে মাইয়ার চেহারা যাইবে আরও। ফাহে ফাহে খাওয়ানের চেষ্টা করতে অইবে। আর আমার এই হোম মিনিষ্টার খুপ চালু লোক। হেয় যদি আছকের বেলায় না খাবে তয় রাত্রে আর খাওয়া হবে না।,হাহে পাহে খাওয়ানোর চেষ্টা করতে হইবে আর আমার ওই হোম মিনিস্টার খুব চালু লোক এরা যদি আজকের বেলায় না খাবে তাই রাত্রেও খাওয়াবে না,কহায়েফাহে খাওয়ানের চেষ্টা করতই বেয়ার আমারই হোমমিনিস্টার খুব চালো লোক আসতে বেলায় না খাবে তার গাতরে াাবোনা,এহন আপনেগুলা খায় না হেই খয় ভিএটটা ভক খ   দু ছাাওরুক বেশ ফাইবে কি কে আতাইলে মাই আে রা যাইডা আরো হায়ে পাহে খাওয়ানের চেষ্টা করতে অইবে আর আমার ওই হোম মিনিস্টার খুব চাল লোক  আসতে বেলায় না খাবে তা রাত্রে খাওহবো না,0.8269230769230769,0.4043321299638989,0.8269230769230769,0.6101083032490975,0.9038461538461539,0.6570397111913358
test_barishal_0018.wav,"এ বু এ, উনি জানে, এ বুড়ি আয়, ডিম হেদ্ধ খায় না, অরে এইয়া ই খাওয়ান জিংক সিরাপ খাওয়ান তিনডা, জিংক সিরাপ কাইলও একটা আনছি। এক্কারে খাওয়াইন্না, আয় টি, টি, টি, টি, টি, এই লোকের সমস্যা, এই লোকেরে বারবার আমি কইছি একটা শ্যাষ অওয়ার আগে আবার একটা, না একসাথে কী খাওয়াইবে",জিং সিরাপ তাই লো একটা আনছি এই লোকের সমস্যা এই লোকের বারবার আমি করেছি যে একটা শেষ হওয়ার আগে আবার ব্যবহার করি,আ জেটে ডেটে দেটেদি ান কজিদো,মনি জারা রেআ আছ ডিমত র ই খাবার জিনছির প খাবার তিন ডেলিংসিরেপ কা অইলো একটা আন্ছি এক্টারে খাওয়াই না সেখা আএট ডড সমস্যা  ওই লোকোর বারবার আনি কইছি যে হনটা শ্যা সায়া বাশে আবার রা ক খাইল খায়াই যে না,0.9411764705882353,0.550561797752809,0.8235294117647058,0.6816479400749064,1.0,0.9250936329588015
test_barishal_0019.wav,"মানে কোনো মানে টাইমলি, না বাত, ওই বড়ো পোলা বাত খাইতে চায় না, মানে টাইম টু টাইম। তিনমাস খাওয়াইতেন। তিনমাস কী তিনডা আইন্না খাওয়ায়, একটা আর কি একমাস যায়, তিনডা অইলো কোর্স, তিনডায় যাইবে একুশ দিন, তিনডায় কোর্স একটা খাওয়াইলে কাম অইবে না, তুমি এই সকাল দশটায়, সকাল আটটায় খাওয়াবা, আরে এই লোক, এয়ারপর মনে করো",তিন ডাইন না খাওয়া তিন ডাইন এল কোষ তিন ডাইয় যাইবে একুশ দিন একটা খাইলে কামাই দেয়,োনা বা়াতোবাবলা আবা খেতে চান১ কেপিেয়লো ক২১ দিনসা১০কালল,মানে কোনো মানে ট্যডা না দা তোমার ভোলা ভাত খাইতেছো এক তু টাইম তিননাসম তিনতিন পাসকি তিনডা এইন্না খাওয়ায় একটা  ক্যা পিনডা অইলো ক নডা যাইবে একুশ দিন তিনডা কোর্স একটা খাওয়া খাবা  সকাল দশ যায়না সকাল আটটায় খাওয়া বা এ র এইল মনে,0.75,0.43729903536977494,0.9285714285714286,0.77491961414791,1.0,0.8681672025723473
test_barishal_0020.wav,"এক্কারে একটায় খাওয়াবা হেইরপরে সন্দায় খাওয়াবা, হ খালি এক্কারে বউর দোষ, এই লোক। আরে খারান মেয়া শিক্কিত কি কোম নি? টু পাস লোক, কলেজের বারান্দায় ঘোরছে, এই লোক যতি একবেলা ওষুদ মিস দেয় পরেরবেলা দুইবেলারডা একচোডে খাওয়ায়, হ এক্কালে দুইবেলা, অরে হাগ দে, হাগ দে অ্যান্টিবায়োটিক তরিত হেইয়া খাওয়াইছে। না, না, না, খবরদার",আর খারান মেয়া স্বীকৃতি কি কম নিই টু ফার্স্ট লোক কলেজের বারান্দায় ঘটছে এই লোক যদি একবেলা ওষুধ মিস দেয় পরের বেলায় দুই বেলার ডাক জোটে খাওয়ায় অ্যান্টিমেটিক চরিত্রে ইয়ে খাওয়াইছে,রখারানে আসকমনিটুপাসলোককলের ানান ঘ়ছে এই লোক জুটি একবলা ওষুত নিচ দেয় পড়ের বেলায় দুই বেলা ডাক দেলে  এনটিবে তুরি থেকে ়ছি,করে একটা খালা বায় এবার সহা খালে স দোষ আইলো তর খারামযা স কমনি টু ফস লোক কলেজের বাড়ে বাড়ে ঘরছে এই লোক যদি একবেলা ওষুধ মিচ দেয় পরের বেলায় দুই বেলার ডাকছুটে খাওয়ায় আ আা এমটি প তুরি থাকে খাওয়াইছে,0.9245283018867925,0.5611285266457681,0.8490566037735849,0.6050156739811913,0.9433962264150944,0.7084639498432602
test_barishal_0021.wav,"কন দেহি, কতা না জানি না মানে এইগুলি করবা না, রিঅ্যাকশন করবে। খাওয়াইয়া আমিনুইল্লারে মারছিলি না <> মুই প্রথম, মুই অইলো মনে কর চাহা, মোর বদনাম কী ?",হাওয়াইয়া আমি নিলে রে মার্সেলিনে আমি হে মুই বোধ অ্যাঁ মুই এলে মনে কর সাহা বোরবার নাম কি,তা াানে এুলি পরবরিহওয়াই়া আমদুলের মার্সিলিনেমিবত ্যমুহল মনেকরছেবর বাদ নাম,কথাইা কতা না জানিডা মানে এগুলি পড়বা না বিহছেযাহে না আবাওইে আমিদুলিল্লাহরে মারছিলি না মন রছে মুই বত  মুইইলা মনে করছে হ্য বর বদ নাম কি,0.7857142857142857,0.4315068493150685,0.8928571428571429,0.6575342465753424,1.0,0.636986301369863
