path,transcription
/kaggle/input/regspeech12/test/test_sylhet_0113.wav,খালাজামাইও আছে তাই রুধি হবার মানুষ আছে তারালাদুলাসাকষ্াহানএয়ারলাইবিপানে ফস্ট করতাছে ফল
/kaggle/input/regspeech12/test/test_kishoreganj_0185.wav,িঅিবৈকাবাব এ লোতল
/kaggle/input/regspeech12/test/test_sylhet_0248.wav,তখন পরিয়াকৃত হইল ও কারাদে এটা জবাব দেওয়া তখন দায়িত্বর মাজে ফ়ে গেছে বাইরার মানসম্মান রক্ষা করা ও ফরদাম পড়তে পড়তে আমার টার্গেট আছি যে সাইওদ মিনিমম ফ্াস্ট ক্লাসটা জন্য থাকে
/kaggle/input/regspeech12/test/test_sylhet_0482.wav,চরে রা খেয়াইখানা হওয়ার কারণ ািচনাকে আ  ব সুস্থ মানুষত্ সমস্ানীয় হনেশ সমস্যা বেশিওজাাফালটাে নিজের বাসা থাকে ১ক দূরোই থখ াৎপরত বুঝরামলাখিিরাানিত ভবিষ্যৎ জু়ল করা লাগিয়া ইছ নিজের বাশা আক কিন্ বাড়া আমার সমস্যার লে বাচ্চা হরজ্য অনেই
/kaggle/input/regspeech12/test/test_sylhet_0236.wav,তোমরা বিয়া দিলাই তা হুতরকিতা ইচ্ছা তমখইলাম রেজালতো হরসি এখন আপনারার ইচ্ছে আপনারা দিলাইলে তো দিলাই বা গাহির প়তা মামা পপড়ার ইচ্ছা আছে
/kaggle/input/regspeech12/test/test_sylhet_0391.wav,ভাড়াটেনিআটি
/kaggle/input/regspeech12/test/test_narail_0136.wav,া দুই বছর ইন্ডিয়াদে বেড়াবে আর দুই বছর আমি যাব দুই বছর চাযই আমি কাগজপত্র রেটি করব ারে নিয়ে যাও কন দ াবতালিইউরোপের যে কোনো দেশে ডোকার িস্থাইতালি জার্মানি
/kaggle/input/regspeech12/test/test_sylhet_0097.wav,এসালসাই তিহাত্ সবজিনিী রমিা সবযবিযুদদরম মাকা হই পহরে টান মাসমানকামপরে াপহর আর বিশিল খাব
/kaggle/input/regspeech12/test/test_habiganj_0103.wav,হুস্টনোরবাদের বিভিন্ন মানুষেররা যে আঞ্চলিক ভাষারকেবলসোকে দেহ খেত হিসেবে  ভালো এলাাউমার হাসে আমার বাসেলবাা াে আরকের াাসিলেটের বাশাার কেউর বাসা ওতডাাানা
/kaggle/input/regspeech12/test/test_sylhet_0576.wav,আলটিবাগত ইদকিলান গেল গতদিনতে ঈদত্দমানা়ফিলো আসমর দেখইল
/kaggle/input/regspeech12/test/test_sylhet_0481.wav,বইনে আমরা লোগেমা বিয়ানেতার অবস্থা শক্তিশালী কোম্পানি গনে মারিসিগান্ বুদরা ে শক্তিশালী খুব বেশি ক্তিশালী
/kaggle/input/regspeech12/test/test_narail_0083.wav,াালিয়াসপাতারেই বলাম নাতিনচাদদিনের জায়গা থাকবানা
/kaggle/input/regspeech12/test/test_sylhet_0042.wav,প্রবিবছর অলাও হলা তিবঅনেক তাগা লাগঅনেক টাঙালাকাআমার গৃদিসম
/kaggle/input/regspeech12/test/test_sylhet_0148.wav,কেবাতিবা থেকি ে াবাবাড়িরভিবশিবগঞ্জকাফাকেবাবারাড়িত গেখে
/kaggle/input/regspeech12/test/test_sylhet_0622.wav,গুলকঞ্হইে আসলে কায়ের দেখে ছাগেনিয়ার থাঁটিয়ার পরে াইনে ািাডে অন্তত নাইডাকট হি
/kaggle/input/regspeech12/test/test_sylhet_0208.wav,বাবিরা হইত না গত মাতিওনাগো তাঁক বা়িনতে দাড়র়ে পড়াযইতো তাযই এসসি ফাঁস করলে পড়ে দিয়া দিব যৌত্য মানুষ হয়ত ও এসএসি ফাসলা ওটাসিল টারগেট এসএনসি ফার্সট টার্গেট পড়ে লেনি মোট হট একটা ঢাল
/kaggle/input/regspeech12/test/test_habiganj_0028.wav,ির্মল তাহে পূজাতি জাদৃতীয় বালত নিয়ম কিন দুনিরা মি্কা়যইতে ওন এনা মিকাইয়াদিলির বলা আমরা তো মাসের মার যে দুইটা একাদুষী করে ডারমাই যে একদিন তো উপাস থাকেই সারা দিন ফলুল ভাইয়া ওরি এখরো পরেদিন নিরা মিষ্কায় সরে আবার এমনিও ফুজোগযাওইলে আরো কত পুযোগ যাআছেনা নিতা ত উপাস্তাই কযানিরা মিশকাইয়া খোঁজাতে  লাগে
/kaggle/input/regspeech12/test/test_sylhet_0559.wav,িওখুব অভাহয়েছে হঠাৎ দেখি ত নতুন া সবসময় জেলা সম্ভাবত  উপজেলা আরোখষীকে দেউপজেলা কোনো অনুষ্ঠানে লদিক দিয়া সাউন্েেইফুরা বুঝা যায়
/kaggle/input/regspeech12/test/test_sylhet_0514.wav,ইবকুলিহা় টে দুনেমার ফর্সা মোজাবা ফোরেন এামটিকেসি
/kaggle/input/regspeech12/test/test_narsingdi_0109.wav,মা াাাােএেইসয়অংনাে ৭দে তেলসিটা ফুই়োমুরা গেলা করপার ফা়নি কিন্তু হেসবে২ ১োটাতেলসিটে আসময তাতখাল ফোরসিন েে এঁরা এলেগেগারহু়াইয়মে গরমে রেশন্ক মোড়া থে ়োসি
/kaggle/input/regspeech12/test/test_tangail_0078.wav,সেও আসলে ধারদে না অনেক হয়ে গেছে পরে ই সবাই সিদ্ধান্ত নেয় যে সিউলরি মানি নাইকার মানে বানি তারকে হাসপাতাল থেকে বাসায় স্থানান্তর করা হবে
/kaggle/input/regspeech12/test/test_kishoreganj_0031.wav,এদিকে সব পুরযরাতের নিয়োবনে এই এই উদ্যায় লাগে না এনএইদো জেতা একাথা
/kaggle/input/regspeech12/test/test_sylhet_0249.wav,মিনিমাম ফাস্টলাস খাঠার তোনে পরের বিষ মিতাফর ইন্টারো বা গুরস্কলাশিপাইবোরস্কলা শিপাই ি ফরীক্ষাদেওয ়াবাদের বাড়িত কেতে আবারলা ধরসির মানুষে
/kaggle/input/regspeech12/test/test_sylhet_0545.wav,দরহিত অবস্থাতেপ্রাইভেট ফরসি  প্রাইভেট জেসতে পর ন আেমেরিন্কোর সইস
/kaggle/input/regspeech12/test/test_sylhet_0716.wav,কন দিলেইলসএটাম্যান থা হাই লাগে না ম্যান্ডাটোরিটা
/kaggle/input/regspeech12/test/test_sylhet_0531.wav,একসময় ব্যবস্থাপ্রাশরিয়ারোতাইফাসিয়া দি লকটা মালরে প়তাইার ুগলুতারারর থিকি তা
/kaggle/input/regspeech12/test/test_barishal_0002.wav,ওইপহনাদায়িকেমানাইের এতে গরম লাগেত হতব্দেশবাটিভবে টানি কুা রাক
/kaggle/input/regspeech12/test/test_narsingdi_0132.wav,সুরবালা তামি জেই কিউঠা ছিলাআমানতাকটা বারতা দেখলামার নিজের এমনএআার বাবামার কত্তা লাে ১ খিহুট একটা বার্চা হপা দেখ শুরুবেলা তোস্ফুরটারমথজরাহার বোয়ইন আমি শুরবেলা হয়ত সুর আার নিের শুরু বেলার ছু বেিুরোবেলাভেরাইনাসুরুবেলাযরইনোসান লাগলে কিন্ু
/kaggle/input/regspeech12/test/test_rangpur_0035.wav,়ও়আমরা শাই মাঝে মধধ্যে গে়ে এখন ঝুুর বাড়ি কি করবেতা হয় তাই খাওয়া লাগে ােনাকাগয়ালা চরায় সবাগতকারি মাছে মা ছে
/kaggle/input/regspeech12/test/test_rangpur_0124.wav,্তর মণেকারেলা সাত দিয়ে ইউরিয়েশার পরাসপস্রেট এগলে দিয়ে শাক পড়ে ফোলে ান্দিবেজা বুজালে পইল লই তলা পডরে না  স্থা
/kaggle/input/regspeech12/test/test_narsingdi_0060.wav,্াসেলকোনঠুনা কলাম খেলবইন আমা রিভন্যা মেমোরিয়াসার দরভাফিডএাে ফিবি আস্তা বেেেিারসুম হুমার দেয়া বয় তদের হুমর শাখনাকলে খেলতে রেতে যিতেন
/kaggle/input/regspeech12/test/test_barishal_0085.wav,হাইয়া করিয়া হেইয়ের পরে মনে করে কামসিছি এত সোজা কাম নেরত কণ চিত্রের পেেনে যাইতে মাউল্লাওবারিমিয়া এই প়াশেলা ট্রানশিল বাজার হ্যত দূরের চআঙ্কশিত
/kaggle/input/regspeech12/test/test_rangpur_0095.wav,জাই ফাগ ইয়া খাওয়া সবচাইতে কার্বাইিট ভালো ইছে
/kaggle/input/regspeech12/test/test_narail_0109.wav,তাই বিপুল বিশ্বাস আমারে বলতেছে দুইমাই পিসেন প্রিমার পুতির পিছনে টাকা বাং চিবানকে আমরা আনিশের রেয়ে গেছি থাকবো নাকালের গ্রামের কিছু দূর রয়ে গও কনা যাা চলে দাও মটা বহবাডইি ফেতত কাপলে না ৬য় মাসবদি ডাকবে ৬য় মাস পরে বিদেশ
/kaggle/input/regspeech12/test/test_chittagong_0094.wav,র কলেজেও তনাচর টেনসং াফাতধারা রঙার বাই পাতরিয়ািত ঐই চিটঙ্গলাদের মধ্যে সিং াটথিতচ্্যানাটেট্যানই
/kaggle/input/regspeech12/test/test_sylhet_0283.wav,যেহেতু আমার পরিবেশ বামার্জের সারকান্স্টেসন থেকেই মনে ইড বয়েসের একটা মেয়ে ২৪িশ প৫চিশ হয়ে গেছে প্রায় বয়স ই বয়সের মেয়ে অ্যানেসপযাকটেড সমাজইভাবে অ্া্স্যাক্ট করতো নয় কাজে লেবেলের চেটা একটু নিচে হইলে এটা আর সবস্য হইতে নায়
/kaggle/input/regspeech12/test/test_sylhet_0321.wav,বুজার ঠাইফাই ডুইযে কারণ আমার রখন বাড়িত যাওয়া হয় পরিবেশ পরিস্থিতি নাই র আমার তাকিল লেগেম পড়া লাগব তাইন কিতাগরতা ওই সময় আমারে পরার যে সফরটা দিশই আমি সারাদিইন কাজ করতাম
/kaggle/input/regspeech12/test/test_narail_0088.wav,তার পরেদিন তোসেটামার কথা হয়েছে তাইছে তো সেখানে কথা হযইনি ম ছিনা জি ইন্দিয়া তাই সে আমাদদারেরটাইি আমার বচুমি আমরা বুলক করেচিয়া দছে ওয়ামি তোমার দরের জাবান তামিকরি নাইরে বাবা
/kaggle/input/regspeech12/test/test_sylhet_0173.wav,খা আসাাি গবিারাল
/kaggle/input/regspeech12/test/test_sandwip_0104.wav,উতদুনেরবার দি যস্তুদুনিয় সম্পর্কে কুর কি দা়নানাগদিকে দিনে কিছুত মহরিকে দিযই আরকারাচানি
/kaggle/input/regspeech12/test/test_narsingdi_0001.wav,হান্ডেডও করছে দুা আসলে ব্যাপারটারছে কি একটা টিমে যখন ব্লযাবলা সিলেট করে ওরকম কযাটাগরি িরভাই যারা জাতীয় দলে আসে
/kaggle/input/regspeech12/test/test_narail_0128.wav,রণিকের াএকাকদা লাগচলচর সুমাতোশের সুমা ডুমা বনিয় গেছে সুমবিশ্বাস দোলাভক্ত শ্বাসের কথাত কচি
/kaggle/input/regspeech12/test/test_sylhet_0495.wav,রাআমি ১কটা গুলুততলছিনািনেমার একটা বালিশ কিছনে দিচ্ছে দেবু সেন বিরা র তুপুর চাবের াকের দলে ুপর্যারক থকে দল লিগিতে পর্যাপ তরা মারা উজ্জমুকারিয়া ফোটাটানে দিয়ার বেগরমাজে ালাগের ও রহমান মযেন লাগিয়াট মা টলেটর বাবপর লাগের খিটে হাচার টয়লেট নেয় আতাজুলল লাগে
/kaggle/input/regspeech12/test/test_chittagong_0087.wav,এতু নাআগেখোলেন সুতুনে ফোরর করা হ় আনা চাতা চাসেরের মধ্যে আছেন লোটবিলাঙ্গুই এাই চি় আরারঙার চাক এদের মধ্যে আছেন চআগিয়ে তোএটেউলজিবল ফৈক্ষাতিছাা ফটামদিতে
/kaggle/input/regspeech12/test/test_sylhet_0004.wav,থামহ়ানগোটলএম্যানয়াযে ন নিজন টিরি নাকি ক্যারে়াবা যেমন মানুষগুম ইতুাবরগলবড়লারই
/kaggle/input/regspeech12/test/test_barishal_0064.wav,আল্লাহয় নামিকহঠাৎ ছাড়ি দিছি এরুম কেউ পারেও একজতানতে প্রান খাওয়া থাড়ান দিলে ডাকথাতারে ফুললে যায় বার বেড়ি ছারান দিলে ফুললে যায় এই কিছুদিন আগে ি োতের  াজারে গেলে এমন কোনো দিন নেই পাঁচটা পান খিননে না
/kaggle/input/regspeech12/test/test_barishal_0036.wav,কাল লাগেবর োি কতবারে অশান্তির মিতিজিমই আইং চরা তাদামনাতা
/kaggle/input/regspeech12/test/test_rangpur_0002.wav,পলাজার টেকা দিবলে কি নিয়ে এলামুখো মরমনের বা হইলে
/kaggle/input/regspeech12/test/test_sylhet_0026.wav,১শ দিন যে পাঁচজন ঠাকুর আছেন ফাঁজজনা দুর্গা শভ লক্ষ্মীনা না লক্ষ্মীতাপডরে সরস্বতি গণেশ কার্তিক প্রতিমা জসবাই সঁ ছয়জনটে খাপড়তেক দিন কাপড় দেয়য় নতুন কাপড় নতুন গয় না
/kaggle/input/regspeech12/test/test_chittagong_0141.wav,াতরাই তুলেল নে ভিডিও কস ু্অঠিৎাইলভিসিপাতাপথারগুট
/kaggle/input/regspeech12/test/test_sylhet_0728.wav,িবুবনাানদরমরা বিয়িনিলেিিনজেল আমরান ২টাই চেযরমাএগুলো খন াে ত়জাকওপাথ্রে নাঙে অতাকরে
/kaggle/input/regspeech12/test/test_narail_0016.wav,তুমি তো জান তোমার কাকুর ব্যাপারে যে মনি ১০ হাজার টাকা পাটাইছেল তাতো তোমার কাকু মারা গালাগালি পারলো তারপরও আমিশে ১০ হাজার টাকা আনলাম তা মনি বলে  ঝটয্ন্ত্র বলে ক়চে মনই  মেলা টাকা পাটাইছি তাওব কালো তে কারকাকা পাটা আইছে তাও কলো জানা আর মা শুক্রুবার
/kaggle/input/regspeech12/test/test_barishal_0096.wav,াাাাইআরা হারিয়ে বাজারিিতে পাচিলে আমনিুকে৫নিজিয়াম যদি মুই না কই মুখ দিয়ে যেহা মরে দুই ডাম খাইতে াই
/kaggle/input/regspeech12/test/test_sylhet_0198.wav,আমার টিচার সরাসরি আসলামা বড় ভাই ডি অিসা দি বাইটসার সৌ মেন্ডি ফোরসি র আব্বাউলা সজাগ ঠাক তার পাশে বইতার তা খেয়ালগাখতা ােখিনা আর আমরা একটেবিলও হইয়া সবাই করতাম
/kaggle/input/regspeech12/test/test_narail_0098.wav,রাত্রি কি ঘা তাইছে না বিয় বাড়িতে পিটে ছেবিয়বাহিত পিজ িিটেগ্ামে গ্রামে বিয়ে হয়ছে ত তারাগানে গামি কেমন খাই কি খায় তারা জানোল করে
/kaggle/input/regspeech12/test/test_sylhet_0683.wav,র আপনার বাফারবাড়ি নেয়া হোককাখেএসে আছেন তাইলে ল খালাদুলা খারশাত হারাশাত হরতা
/kaggle/input/regspeech12/test/test_barishal_0018.wav,আ জেটে ডেটে দেটেদি ান কজিদো
/kaggle/input/regspeech12/test/test_sandwip_0036.wav,িনাকামায
/kaggle/input/regspeech12/test/test_sylhet_0241.wav,কবাদ২০২৪২২ বছরউপরা অবস্থায় বিয়া ঐইছে পড়া অবস্থায় চাকরি দিচে ই অবস্থায় সংসারের ফরে তার বিযহাত াআপনো নেক ঐতিহাসিক এ ঘপটা সটাউনতাম পায়
/kaggle/input/regspeech12/test/test_sandwip_0067.wav,িি সকরেজন দিন গেয়েছিলেন হাগল নাকি একজিনে কিের দিন ছ্রিগেছ বনি একদিন থুকতেছ একদিন বাড়াইছে অনার একদিন থেকতেছা
/kaggle/input/regspeech12/test/test_narsingdi_0073.wav,আমি গরি  বাাতখন নাইরওআমি তারা হারনা ফুটবলার মতো কিক কইরাই একটা খালা
/kaggle/input/regspeech12/test/test_sylhet_0121.wav,ফলুে ামাদরসাজুরে সব ুধের মিল্যা ফান্জাবিি মিলে ইখানোখেক্কা প়ে ওয়নোসানি়েক মধ্যে
/kaggle/input/regspeech12/test/test_sylhet_0368.wav,অল্পতে তুষ্ট অল্পত সেটিসফাইক থাকি বং বাচ্চাগুলার ওইভাবেই গ্রভ করার চেষ্টা করতেছি যে তারাও যানে খুব বেশি অযাক্সপেক্টেশন থাফেনালাইজে বেশি অ্াক্সফ্ক্টেশন থাকলে তোমার মানুষ কষ্ট পায় বেশি
/kaggle/input/regspeech12/test/test_barishal_0092.wav,আাবাালোকিন্সি এর া
/kaggle/input/regspeech12/test/test_habiganj_0052.wav,নিরা মিঃআমরার অনেকেই আছে যে নিরা মেস খায়না কিন্তু অনেকেই খায নির মিঃখারণ দৈনিয় নিয়েরা মিষটা খাইলে আমরা মাঝে মনওয় যে একটা পবিত্রতায় মাঝ মাংস তো এগুলাআমরা যে মানস হাই এটা তো জীবড়ে মাইরা অত্যা খইরিয়াসেরি আমরা মানসটা খা় তাল লেখে আমরার মানসটা খাওও়ন অতটা কিতা হয়না  কিন্তু যদি শাকসুব জিনি না মজিনিস খা়টা তো ইটাত উদভিদিতা ইতালেগে একটু পবিত্র মনে এাই
/kaggle/input/regspeech12/test/test_barishal_0071.wav,হই যদি সয্জ না কার থারে তাে হেরম  ঘামুখেপরিস্থিতিতে বআাজালেত খাব়াই না পরিস্থিতি ও বাররুল রপালেো
/kaggle/input/regspeech12/test/test_tangail_0062.wav,এই ছবিতে সিরি ফুলের একটা ভূমিকা আছে জেটা মানে গল্পের স্টোরির বিল্ড র সাথে সাথেই বুঝবে বানি তার পছন্দের ফুলমানি যে নায়িকা আবর পছন্দের ফুল হলল শিউলি
/kaggle/input/regspeech12/test/test_sylhet_0234.wav,খুশি হইয়া আমার ২ন্রবাবাবাদিকিেজকল ইে চাইরানি চোখলেক তখন ওরেঞ্জ বাতা চকলে তাতেলজেস্যাকটেক ্যাগাজের ফালাির ় ওরেন্টকালার হতা
/kaggle/input/regspeech12/test/test_barishal_0008.wav,নর অরে ঢাকা দিছে বুলেট কলেজে পড়তে ও বিশল বড় ধরনের একটা ছাত্র হয়েছে চাকরি পেবে বাংলাদেশ সরকার চাকরি দিয়্ছে দুই লেখটা বেতন বিয়ে কালো ফটু খালির এক রুপু সীমাইয়া কইবৈ খুননিগো পরিচয় দেবেন র বাপে তো যাইবে এটটাশাআট গায় দিয়া
/kaggle/input/regspeech12/test/test_sandwip_0098.wav,দোকানে বপাইরাবানবাই
/kaggle/input/regspeech12/test/test_sylhet_0454.wav,মা়তা উসাল উসাামানুষাআার মতো খাটুটো ো আর আমার মা কারামোনো করু আমার মা সাসিন্তার আমার ুতুরে খুব বেশি বয়বধুর ফলে আমার বাড়ি
/kaggle/input/regspeech12/test/test_chittagong_0158.wav,পরফূর্য পতনত কর্যায়কলজধি মযাহন সাকানড মিজিট দিলে েঙ্েে নবস্তে থাকবে নাকিছুক ভোটে এতিউপরজাগ না মাইাকা
/kaggle/input/regspeech12/test/test_sylhet_0369.wav,পড়াশোনার দিকে আমি আমার জায়গা থেকে তেতটটুকু ফাডরিয়ার চেষ্টা করিয়া বাকি তহি লোগে তারা তোখদিরততটুকু আছেন ি তো তারা একমনে সত্যিকতানি দোমারারের বই যে মানুষের স্বপ্ন তা হেজে বাচ্চাগাচ্চা বয়শ হয়ে গেলে বুড়াওই গেলে তারা আমরাকে দেখাশোনাগন
/kaggle/input/regspeech12/test/test_sylhet_0754.wav,িাহতালে দুর্ভাপুতা তাখনার বেলা বেলা ফাইনম্ানে
/kaggle/input/regspeech12/test/test_kishoreganj_0145.wav,শব্দশব্দ শব্দ বিনা প্রয়োজনে হনবাজে উচচে সরে গানবাজি এবং লাইডপিকাবা মাইকবাজি মানু শব্দ ্আগে গিতা কালাতে
/kaggle/input/regspeech12/test/test_tangail_0019.wav,এটা রি করতে পারেন না সঠিক ব্যাখ্যা দিতে পারেনি আরেই গানডা এক সাথে ঢ কপেরা পপ সহ মনে কর মনে করে যে প্রোগ্রেসি গ্রব জেকলে থাকি সব মিলশ মিশেলেে একটাই গানটা আসলে অন্যরকেম এ
/kaggle/input/regspeech12/test/test_sylhet_0560.wav,া্ডাসতাকে হোস্টর বিষয় হলো অতিরিক্ত জানুয়ারি লাস্টে দি ঠান্দা ে লশাময়
/kaggle/input/regspeech12/test/test_sylhet_0739.wav,ানমারেওবাবায়আখি জা মাইরাতো সুবিয়াদেইলাসপিয়াদিলেগিলসফেল এরাতমারাম দিাইনািয়
/kaggle/input/regspeech12/test/test_chittagong_0075.wav,ষণা া ২ওন সাইকোলজিলোইট ছরিবেনি মরবিজ্ঞা তাইনিদু বড় তা়লা আয়া সাইকলোজেলে সাযরগম ২১ ধ এেে
/kaggle/input/regspeech12/test/test_tangail_0082.wav,আগে কাস্টমারদের সাথে যেমন ব্যবহার করতে হন তার ব্যবহারদাচেন রেছে পর একদিন সিউলিট মা বরুন ের ডাকে বাসায় আসতে বলে পরে বরুন যায় পরে দেখে যে
/kaggle/input/regspeech12/test/test_sylhet_0168.wav,বুতমাুর মধ্যে ুসময়তো মনে সবতাত সমস্ৈত খাওয়াফরাসলাইনকাম তোমার ুগানাদিতাম
/kaggle/input/regspeech12/test/test_chittagong_0080.wav,তমানে একানা য়া পরামর্শ করি শাইছনা আয়া দাদার রঙ্গাহরুম আন্জিবারাবালা বাইদে গরম ফ়া এান স্থাহালইল গু
/kaggle/input/regspeech12/test/test_narail_0165.wav,কোন আধনি কোন দাক্থাতনাতাচা়া থেকে তুমারে কাপথাপ খাওয়ার উপসতে বেরে োবিতুমবার এসাম ্সারে পরবেননিকটি সময়্া চাইসব ফরবে নারই পরীক্ষাগুলো পস্থিতি
/kaggle/input/regspeech12/test/test_rangpur_0101.wav,িছুবিয়াযথাসরের কথা হয়তা গেঝিয়া আরতে কজকর
/kaggle/input/regspeech12/test/test_sylhet_0100.wav,তারাছুঠুনা ড়এটা পরে ওড়েনা এাে তপরে াা দুকানো হারাইতে ইখানি বেসা ছেটা াকাবাধিটা আমিা
/kaggle/input/regspeech12/test/test_habiganj_0010.wav,খুলরেক্ষুদানিেো সএ আসাত বইনের জুটু াব এলেিি়াটে েনিনকাই় জানিয়েছেন এন বাাইয়াটেন দিব
/kaggle/input/regspeech12/test/test_tangail_0070.wav,শুরু বাহিতছিল এই সময় এ নমত্যার ঘটনা ঘটে পরে বুরুন ধামান প্রত্যেকদিন যেহেতু ানে একটা এক্টোবর অ্কসিডেন্টার লাষ্টের ই ফিল মানে হয়া রিসডাইন মানে অরেই খুচ্তা ছিল
/kaggle/input/regspeech12/test/test_rangpur_0042.wav,সুখোগলিলে মুসলিনটি অবেশনিনেে হয়মবেশেরারের মতে ় দএমনবিা দেখতি আে
/kaggle/input/regspeech12/test/test_sandwip_0123.wav,এতযকাতাাদিনে নিতে হরা আ্ার হয়াাশিবেখি দে দিয়ে শিছো আখাদিরে ইিঞ্শি নেই
/kaggle/input/regspeech12/test/test_rangpur_0016.wav,ে আছেন কিসমাচারেন নাম কী াদুমাড ক়দ গল্প কিছু পূর্ম সভায় মিলি রেকর্ড করম সমস্যা়বে তাদে
/kaggle/input/regspeech12/test/test_rangpur_0040.wav,মাচলেে াইলেগাইলনুয় আগে যদির মানুষ খুদেও ভাচছি লেখগিরি আরাগিরি জুর পানির মুকুত দেওয়ার কিছু না থাকি ওই খুদি ভাগা় খায়াই এখন পানিতাসেই মানুষগুলে আছে
/kaggle/input/regspeech12/test/test_sylhet_0424.wav,িাই মেলা় বিকরোফোরে হারিয় একবেদনফর সাবয়নাইনা শেইনা লি বেদনাবাশাপানিমানির লাগের যমন পুরসময় যে আমার জানজাই বোবার আি িজ
