path,transcription
/kaggle/input/regspeech12/test/test_chittagong_0166.wav,আজ রাজবীপেরা নামিয়া সিলান অজায় ডিজাইনা ব্র্যান্ডের কার বিয়ে দোলনের তারা নতুন ব্যান্ড যে নামে তারা ছাত বৈন্দু থাকে তাহলে পরে দেয় দোলনের বিয়ে নামেন নি তো দোলনের বিয়ার কি
/kaggle/input/regspeech12/test/test_narail_0155.wav,পুনার দিনই ডাক্তারদাতে খুবই গিলে কম করে দুটি তিনটি মাস তা লাগবে
/kaggle/input/regspeech12/test/test_habiganj_0060.wav,কিন্তু সুডু ধুয়েডাও তো শয়তানি তারে একটা দিলে দশটা দিব আর আমার সুডু ভাইটা তো আমারের
/kaggle/input/regspeech12/test/test_habiganj_0033.wav,আচ্ছা তোমার রান্নাটান্না নিয়ে এখন হোসেন পিতা করতে পারো
/kaggle/input/regspeech12/test/test_rangpur_0065.wav,আরে কোন আছাড় কথা কর সেই অত করের কথা করে না বেটি কোন আসাই বিয়ে করে নাই ও বিয়ে করে না
/kaggle/input/regspeech12/test/test_sylhet_0113.wav,আমার খালা জামাইও আছে তাই বুঝি হবার মানুষ আছে তারা দোয়ালাগিলা দিনুস বলা চলে সাক্ষ্যের চোখ প্রভাব তাহলে আমরা আজকে একটু কষ্ট পাবেন বুঝছি ও আল্লাহ দিবে নে কষ্ট করতেছেন ফলটাই নেই
/kaggle/input/regspeech12/test/test_kishoreganj_0185.wav,অম্বুয়া বলে মানেন বাহ
/kaggle/input/regspeech12/test/test_sylhet_0248.wav,ভিলানা বিয়া তখন পড়িয়া খেতে হইল ও তাড়াতাড়ি একটা জবাব দেওয়া তখন দায়িত্বের মাঝে পড়ে গেছে বাইরের মানসম্মান রক্ষা করা ও পড়তাম পড়তে পড়তে আমার টার্গেট আছে যে চাইও মিনিমাম ফার্স্ট ক্লাসটা কেন থাকে
/kaggle/input/regspeech12/test/test_sylhet_0482.wav,বালু তোর রাখিয়াই কেন আমার কারণ বালিস্বরাকে আমার আমি একটু অসুস্থ মানুষ হ্যাসিয়ার নামে একটা সমস্যা হয়েছিল মেলার দেবীও আর হরে এগিয়াছে সমস্যা বেশি হয়েছে ও কারণে একটু জায়গা ফালটা নেই নিজের বাসার তাকে একটু দূরেই থাকা তারপরে তো বুঝলাম না কিছুটা বাবা নিজের তো ভবিষ্যৎ করার লাগিয়াই নাকি নিজের বাসা রাখিয়া কিন্তু বাড়াটা হার আমি কেন বুঝলাম আমার সমস্যার লাগে আপনার কয়েকজন বার জন্য বাচ্ছে এর একজনও বাচ্ছে এর একজনওও না নাক্য
/kaggle/input/regspeech12/test/test_sylhet_0236.wav,তোর কি তার ইচ্ছা তো আমি কহিলাম রেজাল্টও করছি আপনারার ইচ্ছা আপনারা দিলাইলে তো দিলাইবাদ কিন্তু আমি করতাম আমার করার ইচ্ছা আছে
/kaggle/input/regspeech12/test/test_sylhet_0391.wav,ভাড়া টেনে আন্টি
/kaggle/input/regspeech12/test/test_narail_0136.wav,আমার মা দুই বছর ইন্ডিয়াতে বেড়াবে আর দুই বছর আমি যাব দুই বছর যাই আমি কাগজপত্র রেডি করব তার পক্ষে মারে নিয়ে যাব কোন দেশে যাব ইতালি ইউরোপে যেকোনো দেশে ঢোকার ইচ্ছা আছে ইতালি জার্মানি
/kaggle/input/regspeech12/test/test_sylhet_0097.wav,সাধ্যি হয়েছে মা এটা তো হয়ে বাহারের ইটা নেই মাস্তা হইতে আমার মা নেই খান করে আমার মায়ের তাহাই আর বিশেষ থাম
/kaggle/input/regspeech12/test/test_habiganj_0103.wav,এখানে হোস্টেলের বাদে বিভিন্ন মানুষের যে আঞ্চলিক বাসার কথা কেবল চোখে দেখো ক্যাথ হিসেবে না তো ভালোই লাগে এলার কথাগুলা আমার হাতে আমার বাসায় বালা লাগে আর কেউ বাসা বালা লাগে না আর সিলেটের বাসা বালা লাগে আজ কেউ বাসাও তোদা বালা লাগে না
/kaggle/input/regspeech12/test/test_sylhet_0576.wav,আর জিবা গত ঈদ খিলান গেল আমি তো হতেছি আসার জন্য যে ঈদ হত মানে ফিল্ড আসা আমার দেহ হইল
/kaggle/input/regspeech12/test/test_sylhet_0481.wav,বইনে আমরা লোকে মাতিয়া দুর্নীতির জন্য ডাক্তার অবস্থা করা মানে শক্তিশালী কোম্পানি মানে সেখানে বুঝে রাইতে নেই তবে মানে শক্তিশালী খুব বেশি
/kaggle/input/regspeech12/test/test_narail_0083.wav,মানে দেহাইছি তাই তো দেহাইছি তুমি কালিয়াস পাকবে কালিয়া বললাম না তিন চার দিন এ জায়গায় থাকবা নে মানে বাসায় বলতে যত উত্তরে এসে নেই মাথায় থাস্ট মানেনি
/kaggle/input/regspeech12/test/test_sylhet_0042.wav,অনেক টাকা লাগে দুঃখ বোঝা হয়
/kaggle/input/regspeech12/test/test_sylhet_0148.wav,ঠিক তার ছুটবেলা থেকে আপনারা কিনা কিনা টিরা করেনি আপনারা শিবগঞ্জ শিবগঞ্জ হাসাহাসি তো বাবার বাড়িতে কে কে আছে
/kaggle/input/regspeech12/test/test_sylhet_0622.wav, আমি কয়ের দুইটি সেকেন্ড ইয়ার্জ হার্ড এয়ার্ভোরে অনলাইনে করে নিলে অন্তত নাই কারণ ট্রাক্টর হিসেবে ক্ষমতা করা যায়
/kaggle/input/regspeech12/test/test_sylhet_0208.wav,হোতা ফারুনেগো হোতা ফারুনেগো আর বাপিরা হইত নাগা অতামাতিও নাগো তার বায়ের নিচে তাইরে পড়াইত তাই এসএসসি ফাঁস করলে পরে দিয়া দিব যত মানুষও হইত ও এসএসসি ফাঁস হলে ওটা সিল টার্গেট করে দেয়নি
/kaggle/input/regspeech12/test/test_habiganj_0028.wav,নির্মল তাহে পূজা পূজা তৃতীয় বালয় নিয়ম কিন্তু নিরামিষ্কাইয়ুইডেওন নিরামিষ্কাইয়া দিলীরবালা আমরা তো মাসের মাঝে দুইটা হাদুশী করি ইটার মাঝে একদিন তো উপাশ থাকি সারাদিন পুলুল খাইয়া করি একদিন নিরামিষ্কাই করে আবার এমন নৌ ফুজোও যা হইলে আরও কত পুজোও যা আছে না নিতা তো উপাশ থেকে নিরামিষ্কাইয়া পূজা দেওয়ান লাগে
/kaggle/input/regspeech12/test/test_sylhet_0559.wav,হেতে সম্ভবত উপজেলার কোন অনুষ্ঠান হলেও দেখিয়া সাউন্ড আয় নেই কিন্তু কেউ পুরা বুঝা যায় নাইলে সূর্যের কিন্তু উপজেলার
/kaggle/input/regspeech12/test/test_sylhet_0514.wav,টিকো কলিকায় টিকো দেবার ফোর সাবস দেবার ফোরেন আমি টিকেছি
/kaggle/input/regspeech12/test/test_narsingdi_0109.wav,কী জানি করে দিয়েছিলাম মরার মাজাক আনা ও পরে মানে হেসমুদ্রের সাহায্যের মধ্যে তেল সিটটা ফিরে মোড়া গেল টেল ফাইন কিন্তু হেসবের চেয়ে দুই এক ফোঁটা তেল সিটটি আসল মারা তাতাখালী পড়ছিল কেরে এলেকেকার উড়াই আমি বরামে এটা সুন্দর করে মোড়ার হুড়া খেয়ে আয় করছি
/kaggle/input/regspeech12/test/test_tangail_0078.wav,সেও আসলে ধার দেনা অনেক হয়ে গেছে পরে সবাই সিদ্ধান্ত নেয় যে শিউলির নায়িকার মানে বানিতার যে হাসপাতাল থেকে বাসায় স্থানান্তর করা হবে
/kaggle/input/regspeech12/test/test_kishoreganj_0031.wav,এদিকে সব প্রয়োজন নিয়োগ
/kaggle/input/regspeech12/test/test_sylhet_0249.wav,তো মিনিমাম ফার্স্ট ক্লাস থাকার তো অনেক পরের বিষয় আমিও তারপর ইন্টার ও আবার গোলশোলার শিপাইয়া বাস করছি পরীক্ষা দেওয়ার বাদে বাড়ির গেছি আবার ওলা ধরছোই মানুষে
/kaggle/input/regspeech12/test/test_sylhet_0545.wav,তোর কি অবস্থাটা প্রাইভেট ফরোস নেই আমি না প্রাইভেট জিজ্ঞাসুক্ত করছি না পোস্টার কিন্তু
/kaggle/input/regspeech12/test/test_sylhet_0716.wav,অনার অক্সাম দিলে এলে সব মনে হল বুঝিলি বা আর হুদা ভালো হবার পোয়ার গড়ন না তিনি করেন এটা থাকায় লাগে না ম্যান্ডেটরিটা
/kaggle/input/regspeech12/test/test_sylhet_0531.wav, আর সময়ের কী ব্যবস্থা তাই ফার্স্ট ফেয়ার দিল আস্তে আমার ভালো হয় তাই গেলে মন্ত্র আর দিয়ে আসবে আমার ভিন্ন ভালো ভোগ দিলেন মানে তারারা ঠিকই তা
/kaggle/input/regspeech12/test/test_barishal_0002.wav,গরম লাগে চুরি শুয়েছে কি আছে না এতে গরম লাগে তো হাত থেকে নিয়ে যায় রাস্তা তো চুরি করে দেয় না ঈদের সময় কিছুতে কাজ মার পোলায় ওই রাত্রির বাইকে নেই
/kaggle/input/regspeech12/test/test_narsingdi_0132.wav,শুরুবেলা তো আমি যেই কিউটা ছিলাম আমার মতো একটা বাচ্চা দেখলাম নিজের এমনে ইস আমার বাবা মায়ের কথা লাগিয়া তো কিউট একটা বাচ্চা হয় তোমার দেখে শুরুবেলা তো সোর্টার মতো দেখা যায় না বোয়িং আমি নিজের শুরুবেলার ছবি আমিও দেখছি না ওকে
/kaggle/input/regspeech12/test/test_rangpur_0035.wav,আমরা চাই মাঝে মধ্যে গেলে এখন শুয়োর বাড়ি কি করবেন চা হয় তাই খাওয়া লাগে আগে তো খালি মাসে মাসে
/kaggle/input/regspeech12/test/test_rangpur_0124.wav,পাট শাক্তুর মনে করে এলা সার দিয়ে ইউরিয়া সার পটাস পস্সেট এগিলে দিয়ে শাক তোলে ফলে তুই আন্দিভে যাব জাহাজে পুড়িলেও তলাও পড়ে না বুঝিস এ হল অবস্থা
/kaggle/input/regspeech12/test/test_narsingdi_0060.wav,আর আমার দান্দায় সিল্কের সময় ফলাম গ্যাথের বইয়ে আমার রিভিন্ন মেমোরি আছে দরজা ছিলিয়াস্ত করে খেলতে গেছিলে আমার বাগান হাতে আবার অনেক সময় হুমওয়ার্ট দিয়া বইত যে হুমওয়ার্ট শেষ না বলে খেলতে দিতাম
/kaggle/input/regspeech12/test/test_barishal_0085.wav,হেইয়ে করিয়া হেইয়ের পরে মনে করেন কাম শিখছি এত সোজা কাম ওই যে আমি এত কম সিক্রেস্ট হেনে যাইতাম এই পয়সারা ট্রামশীল বাজার এত দূরে থাকতে দাম করছি তো
/kaggle/input/regspeech12/test/test_rangpur_0095.wav,জাল শাক তাইলে ইয়া খাওয়া সব চাইতে কার্বেন ভালো হয়েছে
/kaggle/input/regspeech12/test/test_narail_0109.wav,তাই বিপুল বিশ্বাস আমরা বলতেছি দুই মেরুতির পিছনে টাকা বান্তি ব্যাংকে আমি শেষ হয়ে যাচ্ছি থাকব না কালের গ্রামে কিছু দূর হয়ে যাও বনে যাবার সঙ্গে চলে যাও তাহলে নামাটা বউ ভাইসের তত কপালের বাজ্য না ছয় মাস অবধি ডাকবে ছয় মাস পরে বিদেশ
/kaggle/input/regspeech12/test/test_chittagong_0094.wav,পাতারাঙ্গার ভাই পাতুরিয়া প্রেসিডেন্ট সিটোঙ্গলের জন্য দেখি পাতারিয়া সেনাফ অফ স্যান ভাই
/kaggle/input/regspeech12/test/test_sylhet_0283.wav,যেহেতু আমার পরিবেশ বা আমার যে সার্কানস্টেশন থেকে মানে ই বয়সের একটা মেয়ে চব্বিশ পঁচিশ হয়ে গেছে প্রায় ই বয়সের মেয়ে মানে আনেস্পেক্টেড সমাজ ঐভাবে এক্সেস্ট করত না কাজে লেবেলের চেয়েটা একটু নিচে হইলে ইটা আর সমস্যা হইত না
/kaggle/input/regspeech12/test/test_sylhet_0321.wav,মুজার ঠাইতাই লুইস যে কারণ আমার এখন বাড়ির যাওয়ার নয় কোনো পরিবেশের পরিস্থিতি না আর আমার চাকরির লাগে আমার পড়া লাগব তাইন কিতাকর্তা ওই সময় আমারে পড়ার যে সাপোর্ট তা দিস হয় আমি সারাদিন কাজ করতাম
/kaggle/input/regspeech12/test/test_narail_0088.wav,তার পরের দিন তোর সাথে আমার কথা হয়েছে তাই ছাড়া তোর সাথে আমার কথা হয়নি তুমি আমারে ব্লক করে ছিয়ে দেখছ আমি তোমার দ্বারে যাবানি অর্থা আমি করি নাই রে বাবা
/kaggle/input/regspeech12/test/test_sylhet_0173.wav,এটি আছে বাল্লা হত্যা হাসি মেয়েদের প্রতি বাহুল্লিকের প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা প্রতি মেমেদ্রা
/kaggle/input/regspeech12/test/test_sandwip_0104.wav,তুই তো দৈনিক বাদ দিয়েছ তুই দৈনের সম্পর্কে তোর কি ধারণা আছে তাই আমি নেই না হরিকে দিলে কিছু যেন হরিকে দিয়ে আলো ফেলাশানিতে বলি যা আইনেই মেলাগিলা কিছু করি
/kaggle/input/regspeech12/test/test_narsingdi_0001.wav,হান্ড্রেটও করছে দুইটা আসলে ব্যাপারটা হয়েছে কি একটা টিমে যখন প্লেয়ারগুলা সিলেক্ট করে ঐ রকম ক্যাটাগরি লিখে নাও আরে ভাই যারা জাতীয় দলে আসে
/kaggle/input/regspeech12/test/test_narail_0128.wav,আমি একাকা যাব তো সে সুমা রুমা বানিয়ে গেছে সুমা বিশ্বাস দোলা ভক্ত আরে সুমা বিশ্বাসের কথা তো করছি সুমা বিশ্বাস আবার এই প্রেজেন্টিংকে
/kaggle/input/regspeech12/test/test_sylhet_0495.wav,সেটা শুরুর লোভেরা পরে আমি একটা গুরুত্ব দিচ্ছিলাম বিরানি অরণ্যে হয়েছি তাই নামার একটা বালিশ পিছনে দিচ্ছে দেবুয়া ইস্যুম বিরানি উড়ানি হয়েছি এখন লাগে আমারে তো পুর চাবের তাফে ধরে কিন্তু পুর চাবের তাফে দর লিখিত হইবে পুর চাব তার আমার ঔ যে মুখে দিয়া সেটা টানে দিয়ার বেগুর মাঝে মারে লাগের ওরকম মামা যেমন লাগে আমার টয়লেটের বাবু লাগের মানে ওরকম লাগে কিন্তু হাসার টয়লেট নেয় আন তাজিও লাম লাগে
/kaggle/input/regspeech12/test/test_chittagong_0087.wav,না আগে খোলাম না ছুতুনি পুরোপুরা আমার যেটা কাছের মধ্যে আসে মিস্ক্লোর গেলেঙ্গুই একটাই চির আনারঙ্গা কাছের মধ্যে আসে মিস্ক্লোর আগিয়ে
/kaggle/input/regspeech12/test/test_sylhet_0004.wav,সম্ভার আনে গুপ্তলের মেহনতা যে মানে নিজের টিনে নাকি ক্যাডারবাজে এমন মানুষ ঘুমাইতে পারব গরু গরু বলব না তারা বড়লোকে আগে আসে মানে যে সময় শশার জাগালা বলছে মঙ্গল কাজ বাড়ি ভিত্তি পারো না যে সাইলেও বন্ধ লাগে
/kaggle/input/regspeech12/test/test_barishal_0064.wav,আর আমার লাহায় নামিজ এরং হঠাৎ ছাড়ি দিছে এরং কেউ পারেও না এক জোদান্তি পান খাওয়া ছাড়ান দিলে দাঁত খাতারে ফুলে যায় এই হলেন এই কিছুদিন আগে আমি মনে করি পনেরো বিশ দিন ধরে দাঁতের মধ্যে খালি ভুল হয় আমি বাজারে গেলে এমন কোনো দিন নেই পাঁচটা পাম্প কিনতে না খাইছি
/kaggle/input/regspeech12/test/test_barishal_0036.wav,কাল লাগে দেবর বদনাম তিনি নাম্পাকে নিয়ে কাল হয়ে যান বদনাম না বুঝি কতবার অশান্তির মধ্যে যে মুই আছি এক পিকার তারে সারামিত্য অভিযান
/kaggle/input/regspeech12/test/test_rangpur_0002.wav,গ্রন্থ পুরো হাজার টাকা দিবার লেখে নিয়ে নিবে হ্যাঁ কেউ দেখা দেয় না ভাই কেউ না কারা থাকার দ্বারা আপনি বলেন কী করবেন যায় নাই এলা মুকু রমানের বাপ হইলে
/kaggle/input/regspeech12/test/test_sylhet_0026.wav,দশ দিন যে পাঁচজন ঠাকুর আছেন পাঁচজন আদুর্গা শিব লক্ষ্মী তারপরে সরস্বতী গণেশ কার্তিক প্রতিমা রাজ্যের সবাই ছয় জন ডেক প্রত্যেক দিন কাপড় দেওয়া হয় নতুন কাপড় নতুন গয়না
/kaggle/input/regspeech12/test/test_chittagong_0141.wav,পরীক্ষা সরাত নাই আর লিওনের করুণ এ পরীক্ষা নাই
/kaggle/input/regspeech12/test/test_sylhet_0728.wav,হানি তৈরিক ও পাত্রী নানি অতাকারে
/kaggle/input/regspeech12/test/test_narail_0016.wav,তুমি তো জানো তোমার কাকুর ব্যাপারে যে মনি দশ হাজার টাকা পাঠাইছিল তা তো তোমার কাকু মারে গালাগালি পারল তারপরও আমি সে দশ হাজার টাকা আনলাম তা মনি বলে এই ষড়যন্ত্র বলে কই চে মনি যামার বাবার জন্যে মেলা টাকা পাঠাইছি তা ওকালো যে কার কাছে পাঠাইছি তা ওকালো যামার মায় শুতুবার
/kaggle/input/regspeech12/test/test_barishal_0096.wav,বাহাদারিতে পাঁচ কেজি আম নেমু পাঁচ কেজি আম যদি না কই মুখ দে যেহা মরু দুইটি আম খেতে তাহার দেবে না
/kaggle/input/regspeech12/test/test_sylhet_0198.wav,আমার টিচার সরাসরি আসলামা বড় ভাই তাই নতুন অডিট অফিসার তুই বাইসা সো মেন্ডি ফোর্সি আর আব্বাইলা সজাগ থাকতা পাশে বৈধার্তা খেয়াল কাটতা আমরা যেন মারামারি লাগি না আর আমরা এক টেবিলও হইয়া সবাই করতাম
/kaggle/input/regspeech12/test/test_narail_0098.wav,রাত্রি কি ঘাত হয়েছে না বিয়ে বাড়িতে পিটে এসো বিয়ের অভিত্তেই হয়েছি পিটে এসো ভিমপিটেন্ড দিছ না না আমি ভিমপিটেন্ড দিতে চাই না আমার গ্রামে বিয়ে হয়েছে তো তারা জানে যা আমি কেমন খাই কি খাই তারা জানে বেলা করে
/kaggle/input/regspeech12/test/test_sylhet_0683.wav,আর আপনার বাফুর বাড়ি নিয়ে হোক কাছে হ্যাঁ তুই না তাই নাকি সময়ে খেলাধুলা ফাঁসাতে হত্যা হুম মাস্তা স্যার গোরা বাইবুনি মাস্তা
/kaggle/input/regspeech12/test/test_barishal_0018.wav,অনুনিজাম নায়ক করে নায়কে শামীম জিংস সিরাপ খাওয়ান তিন ডা জিংস সিরাপ টাইলো একটা আন্টি এই লোকের বারবার আমি করেছি যে একটা শ্বাসের আলোকে আবারও আসা যাবে
/kaggle/input/regspeech12/test/test_sandwip_0036.wav,কামাইন্স আছে
/kaggle/input/regspeech12/test/test_sylhet_0241.wav,ফাঁস করার বাদে এখন দুই হাজার চব্বিশ বাইশ বছর এগিয়েছে আমি বাড়ির বাইরে পড়া অবস্থায় বিয়া হইছে পড়া অবস্থায় চাকরি হইছে কী অবস্থায় সংসারের ফলে তো আর তোমরা দেখছ বিয়া তো আপনার অনেক ঐতিহাসিক হইছে এই গজফটা অন্তম প্রায়
/kaggle/input/regspeech12/test/test_sandwip_0067.wav,তুমি গ্রামের সঙ্গে কান্নাকান্নি থাকতে এলে বাড়ি হচ্ছে ভয় না আছে যে চোখ করে যান দিন গিয়েছে যেন গ্রাম থেকে আমার দেখেছেন নিম্নিহিয়া তারা কি হাগল নাকি একদিনে কিউলের দিন ছোট করে গেছে গন্ধে আর একদিন থাকতেছে একদিন বার আছে অনারা একদিন থাকতেছে
/kaggle/input/regspeech12/test/test_narsingdi_0073.wav,আমি গরিব ব্যামাকাপড় নাই বোক চিন্না দিয়া যাও ছেলেবেলা অনেকে দিত সেলামি দেবে আমি তারা হানা ফুটবলের মতো কিক পেরাই একটা ফেলার জিনিস পান
/kaggle/input/regspeech12/test/test_sylhet_0121.wav,হুজুরের উদ্বুদ্ধ করা হয়েছে আমাদের হুজুরের সব হুজুরের মিলা পাঞ্জাবি কিনা ভর্তিতে হয়েছে তারা সবাই মিলেই আসছে কী কেন ঠেক্কা পড়ে ও এনো সামনেই একটা মাদ্রাসা আছে
/kaggle/input/regspeech12/test/test_sylhet_0368.wav,মানে অল্পতে তুষ্ট অল্পতে সেটিস ফাইড থাকি এবং বাচ্চাগুলারা ঐভাবেই গ্রোভ করার চেষ্টা করতিছে যে তারাও জানে খুব বেশি এক্সপেক্টেশন থাকে না নাইট্রো কারণ বেশি এক্সপেক্টেশন থাকলে তোমার মানুষ কষ্ট পায় বেশি
/kaggle/input/regspeech12/test/test_barishal_0092.wav,কাম করা ভালো এখন এই যে ফিন্সি এর কারণ আছে ফিল্ডিং বিষয়ে চলান মালান লইয়া যা পায়
/kaggle/input/regspeech12/test/test_habiganj_0052.wav,ষপদ অনেকে আছে যে নিরামিষ খায় না কিন্তু অনেকেই খায় নিরামিষ খাওয়ার দৈনিয় নিরামিষটা খাইলে আমরা যে মনে হয় যে একটা পবিত্রতায় মাছ মাংস তো এগুলা আমরা যে মাংস হাই এটা তো জীব্রে মাইরা অত্যা কইরা সেইটে আমরা মাংসটা খাই মাংসটা খাওয়ার অতটা কিটা হয় না কিন্তু যদি শাক সব যিনি নামী জিনিস খাই তা তো উদ্ভিদ ইতার লিগে একটু পবিত্র মানে
/kaggle/input/regspeech12/test/test_barishal_0071.wav,হেই যদি সহ্য না কার্তারে তাহলে হেরম সমস্যা নাই গোপনে খাওয়া মোকেন না পরিস্থিতি ওভার রোল করতে হইবে এই জজের মতো
/kaggle/input/regspeech12/test/test_tangail_0062.wav,আর এই ছবিতে শিউলি ফুলের একটা ভূমিকা আছে যেটা মানে গল্পের স্টোরির দিন দেওয়ার সাথে সাথে বুঝা যায় প্রাণী তার পছন্দের ফুল মানে যে নায়িকা আমার পছন্দের ফুল হল শিউলি
/kaggle/input/regspeech12/test/test_sylhet_0234.wav,তোদিনেও মানে ডাকতেন খুশি হইয়া আমার দুই নম্বর ভাইবাজার থেকে রেজাল্ট লইয়া আইসিনের লোকের চাইরানি চকলেন্জ মাতা চকলেট আছে
/kaggle/input/regspeech12/test/test_barishal_0008.wav,আহানার অরে ডাকাতিছে বুলেট কলেজে পড়তে ও বিশাল বড় ধরণের একটা ছাত্র হয়েছে চাকরি পেবে বাংলাদেশ সরকার চাকরি দিছে দুই লাখ টাকা বেতন বিয়ে করল পটুয়াখালীর এক রূপসী মাইয়া কই গো খুন্নী গো পরিচয় দিবেন ওর বাপে তো যাইবে একটা শাটগায় দিয়া
/kaggle/input/regspeech12/test/test_sandwip_0098.wav,হ্যাঁ তো দায়ী হচ্ছেন নাই
/kaggle/input/regspeech12/test/test_sylhet_0454.wav,তাই তার মানে তো মা তারা মনে করে আমার মা শাস্তি তারা আমার উপরে খুব বেশি ভয় পায় কিন্তু ওদের ফলে আমার বাহিরে যাবে আমার পায়ের বাহিরে
/kaggle/input/regspeech12/test/test_chittagong_0158.wav,বিএন এরি প্রথমত পূর্তে কলেজে মেহর সেকেন্ড মেডিট দিলে হায় এরি হ্যাংগড়ে বিয়ারে নৌপত্রে সাইজ্য না কিছু তো ভরিয়ে গেল নৌপত্রী অঙ্পরে তাহা ও পর্যায়ক না মাইন্ডার কাজে নিত
/kaggle/input/regspeech12/test/test_sylhet_0369.wav,পড়াশোনার দিকে আমি আমার জায়গা থেকে যতটুকু ফারিয়ার চেষ্টা করি আর বাকিটা হইল গিয়া তারা তোক দৃঢ় যতটুকু আছে তো সত্যি কথা আমি তোমারা কই যে মানুষের স্বপ্ন তাকে যে বাচ্চাবাচ্চা বয়স হয়ে গেলে বুড়াও গেলে তারা আমরা দেখাশোনা করব
