path,transcription
/kaggle/input/regspeech12/test/test_sylhet_0047.wav,ত খোলা যেত সম় জারেগুলাগলো জেজালাগা পাইবে াসা দবাইনে ফলটিাএক ভিটেনে সিপিউফিপিসিকে
/kaggle/input/regspeech12/test/test_sylhet_0203.wav,জেরুদের মধে দানগাটা দান কাটা খুব কস্বর আছে র টালইয়া মুরুব আর ইটাশাদানেই আরা ফাকরি মি়াামত পুরু আমার সিলতা চাকরি একআশারা যদি একবার তাবিদা তাআরে হা
/kaggle/input/regspeech12/test/test_chittagong_0166.wav,আজ রাজহফিরা ন ইয়া সিলা অজাইদি জেনাাে দলনরতনা নসিন বান দেনাতাল কতন দলন ভিএন আমেন্নিত দলনো বেআারকে
/kaggle/input/regspeech12/test/test_narail_0155.wav,াক্তারদায়াতেসান২দিন পুনরদিনের মধ্যে পুলিশ পুনারদিনি ডাক্তারতেোথে পগে িস্তম করেো
/kaggle/input/regspeech12/test/test_habiganj_0060.wav,ুটোদুয়ে ড াউতাশয় তানিতারে একটা দিলে দশ চাকিব আর আমার সুলুবাই ডেত আমারের
/kaggle/input/regspeech12/test/test_habiganj_0033.wav,আছাতুমার গাঙ্গাটন্না নিয়া অনভব সানপিতার
/kaggle/input/regspeech12/test/test_rangpur_0065.wav,়আর কৌন আতয়ার কথা খান হসেই আতরকথা কান্ডা বেরি এভরইে
/kaggle/input/regspeech12/test/test_sylhet_0113.wav,আাখালাজামাইও আছে তাই লুঝি হবার মানুষ আতি তারারলাভিলাধিন সাকষ্ট তাহরান্দওএয়ারলাই বিপানে পষ্ট করতাছে ল
/kaggle/input/regspeech12/test/test_kishoreganj_0185.wav,ািঅৈৈকাব এলোতল দি
/kaggle/input/regspeech12/test/test_sylhet_0248.wav,তখন পডরিয়াকিত হল ও তা়াদা এটা জবাব দেওয়া তখন দায়িত্বর মাজে ফড়ে গেছে বাইরার মানসম্মান রক্ষা করা ও ফরতাম পড়তে পড়তে আমরার টার্গেট আছি যে সাইও মিনিমাম ফাস্টক্লাসটা জন্য থাকে
/kaggle/input/regspeech12/test/test_sylhet_0482.wav,র রাখিয়াইখানে হওয়ার কারণ সনাকি আমা আমি বসস্থ মান দেবীওহনেশি সমস্যা বেশযুজাগাফালটাে নিজর াশা তাকেতাৎপরত বুজরামলা কিছির বাবানি্রতে ভবিষ্যৎ জল করা লাগিয়া ইছি নিজের বাশা রএখলক বড়াতআমার সমস্যার  বাচ্চ হেজন অনাই
/kaggle/input/regspeech12/test/test_sylhet_0236.wav,মরা বিয়া দিলাই তা বিতর্কিত ইচ্ছা তমকইলাম রেসাল্তো হোরসি খন আপনারার ইচ্ছে আপনারা দিলাইলেতো দিলাই বা গামীর পরতামামা পরার ইচ্ছা আছে
/kaggle/input/regspeech12/test/test_sylhet_0391.wav,াছিভাড়াটেনেআনটি
/kaggle/input/regspeech12/test/test_narail_0136.wav,া দুই বছর ইন্ডিয়াদে বেড়াবে র দুই বছর আমি যাব দুই বছর যাযই আমি কাগজপত্র রেটি করব মারে নিয়ে যাও ন াব তালিইউরোপের যে কোনো দেশে ডোকার িস্থাইতালি জার্মানি
/kaggle/input/regspeech12/test/test_sylhet_0097.wav,এসাল়স্রাইট টিহাব জিনমিাতবজজুদুরম্মর মা়কাত্ হয়ে পহে সিটান মাস্মানি খানপরে া়স্তহর আর বিসিল ছাব
/kaggle/input/regspeech12/test/test_habiganj_0103.wav,হুস্টুনদুর বাদের বিভিন্ন মানুষিররা যে আঞ্চলিক ভাষান পতা়লার কেবল ছোকেদেহ ক্েত হিসেবে তভালো এলাগায়উমায়র হাসে আমার বাশে ো ে আরকের াসিলেটের াশাাকেউর ভাসা তটা াা
/kaggle/input/regspeech12/test/test_sylhet_0576.wav,আরডিবাগতইত ছিলান গেল ে ঈদদ্দমানা ফিনরাসনমের দেফইর
/kaggle/input/regspeech12/test/test_sylhet_0481.wav,বইলে আমরা লোগেমাবিয়া নেতার অবস্থা শক্তিশালী কোম্পানি গলে মারিসিগান্ট বুদরায়ত ে শক্তিশালী খুব বেশি শক্তিশালী
/kaggle/input/regspeech12/test/test_narail_0083.wav,াালি়াসতারে বলাম নাতিনচাদদিনের জায়গা থাকবানা
/kaggle/input/regspeech12/test/test_sylhet_0042.wav,প্রবিবছর অলাও খলা তিওঅনেক তাগা লাগে ক টাঙাাামারভিজিশ
/kaggle/input/regspeech12/test/test_sylhet_0148.wav,কুবেলা থেকে নোাবারিবশিবগঞ্জ পাফা্সওতেবাবরারিত তেকেসই
/kaggle/input/regspeech12/test/test_sylhet_0622.wav,গুলকঞ্হই আসলে কায়ের দেখতেছাগেনিয়ার যোথহাঁটিয়ার পরে াইনে আরিলাডে অন্তপ ই়েড নাই ডাক্র হিসেবে
/kaggle/input/regspeech12/test/test_sylhet_0208.wav,বাবিরা হইত নাগত মাতিওনগো তাঁক বা়িনতে দা়ির়ে পড়াইত তাইএসসি ফাঁস করলে পড়ে বিয়া দিব যতয মানুষ হয়তে ও এসএসি ফাসলা ওটাসিল টারগেট এসএসসি ফার্সট টার্গেট পরেলেনি মোট হন একটা ঢাল
/kaggle/input/regspeech12/test/test_habiganj_0028.wav,নির্মল তাহ়ে পজাকিজাতিতেয় বাল় নিয়মকিন্ তুনিরা মিষ্কায়উইটেওন মিনামিফাইয়াদিলের বালা আমরাতো মাসেরমার যে দুইটা খাদুসে করি মইটারমাই যে একদিন তো উপাস থাকেই সারা দিন পলুল খাইয়া ওডিস রসের দিন নিরা মিষ্কাইরে আবার এমনিও ফুজওজাযইলে আরো কত পুঁজাও যাচছেনা নিতা তো উপাস্তাই কযানিরা মিশ্কাইয়া পূঝাতেলাগে
/kaggle/input/regspeech12/test/test_sylhet_0559.wav,মিওুবভাক়েছে হঠাৎ দেখিয়ে এাতো নতুন া সবসময় জেলা সম্ভাবত  উপজেলারোথিদেখেউপজেলা কোনো অনুষ্ঠানে লদিক রিয়া সাউন্ডইফুরা বুঝা যায়
/kaggle/input/regspeech12/test/test_sylhet_0514.wav,ববক্যুলিহা এটি দুনেমার ফোরসা বোজাবার ফোরেনএমটিকেসি
/kaggle/input/regspeech12/test/test_narsingdi_0109.wav,মরা মাজাানাসেসমযহনাতে ৭দে তেলসিটে খুই়োমু়া গেলওকানপাইি ২০০ে২ুএফোটা তেলসিটতে আসন তাতখালি পড়ছিন এঁরা এলেগেকারহু়াইয়মে বরমে রসুন্দ মোরথিএফওসি
/kaggle/input/regspeech12/test/test_tangail_0078.wav,সেও আসলে ধারদে না অনেক হয়ে গেছে পরে ই সবাই সিদ্ধান্ত নেয় যে শিউলিরে মানে নাযইকার মানে বানি তার যে হাসপাতাল থেকে বাসায় স্থানান্তর করা হব
/kaggle/input/regspeech12/test/test_kishoreganj_0031.wav,এদিকে সব পুরযর়াদের নিয়োবআনেক এই এই উদ্যায লাগে না এনএইদেতা তা একাথা
/kaggle/input/regspeech12/test/test_sylhet_0249.wav,মিনিমাম ফারস্টলাস খাঠারতোনে পরের বিষয মিতাফর ইন্টারো বা ভুরস্কলাশিকপাইবরস্কলা শিপাই ি পরীক্ষাদেওয়াবাদের বাড়িত কেতে আবারলা ধরস মানুষে
/kaggle/input/regspeech12/test/test_sylhet_0545.wav,তরহিত অবস্থাপ্রাইভেট পরোসি প্রাইেট জেক্সিাকারে আসলেন মেরিন্কসইসেন
/kaggle/input/regspeech12/test/test_sylhet_0716.wav,কন দিলেলসু়রনাতিটম্যানা হাই লাগে না ম্যান্ডাটোরিটা
/kaggle/input/regspeech12/test/test_sylhet_0531.wav,একসময় যবস্থাকয়াসিয়ারোডতাই ফাসিয়া যদি লসটা মাবেরের সয়তাোার নুল নে তারারর টিকিতা
/kaggle/input/regspeech12/test/test_barishal_0002.wav,ওপহাননার দায়িক্যেমানাইরএতে বর লাগেত হাতব্যনাই দেশব্যাপী ভাবে টাংা কুলা় রাতের পাইছ
/kaggle/input/regspeech12/test/test_narsingdi_0132.wav,সুরবালা তামি জেই কি উঠাছিলাম আমার মতাকটা বা়তা দেখলামার নিজের এমন এার বাবামার কত্তা লাকে এত খিহুটে একটা বাচ্চা হয়আ পরা দেক শুরুবেলাতো স্ফুরটাহীনভাবেহনা বোযইিং আমি শুবেলা হয়ত শুরু আমা নিজের শুরুবেলার ছবে আে দেখছিনাবেলাজেরাইনাসুরবেলা ় ইননোসান লাগল িন্তু
/kaggle/input/regspeech12/test/test_rangpur_0035.wav,য়ে েআমরাশাইমাথধে গেে এন হুহুর বাড়ি কি করবো হয় তাই খাওয়া লাগে কাগোয়ালা সরা় স দকরি মাছে মাছে
/kaggle/input/regspeech12/test/test_rangpur_0124.wav,াক্তর মনেকারেলা সাত দিয়ে ইউরিয়েশার পরাসপস্রেট এগলে দিয়ে শাক পড়ে ফলে ান্দিবেজা পুজালে পইল লই তলা পরে না  স্থা
/kaggle/input/regspeech12/test/test_narsingdi_0060.wav,মাদান্দাসেলকোঞ্ছমা ফলাম বইন মারিভোনা মেমোরিয়াসার দাসুবএাবে ফিলি আস্তাবর েেিবারনশুন হুমার দে়াবয়তদে হুমার শ্েষনাকলে খেলতে েতে যিতাম
/kaggle/input/regspeech12/test/test_barishal_0085.wav,হাইয়া করিয়া হেইয়ের পরে মনে করেন ামিছি এত সোজা কাম মনেরত কণ চিকরেনে যাইতে বাউল্লাওবারিমিয়া এই পাশালা ট্রানশিল বাজার হ্যাত দূরের থি আংকচিত
/kaggle/input/regspeech12/test/test_rangpur_0095.wav,জাল ফাগ লেগিয়া খাওয়া সবচাইতে কার্বাহিট ভালো ইছে
/kaggle/input/regspeech12/test/test_narail_0109.wav,তাই বিপুল বিশ্বাস আমারে বলতেছে দুইমার পিসেন প্রিমার পুতির পিছনে টাকা বাং চিবানকে আমরা আনিশের রেয়ে গেছি থাকবো নাকালের গ্রামের কিছু দূর হয়ে গও কনে যো চলে দাও মাটা বহবাডই ফেতত কাপলে না ৬য মাসেবদি ডাকবে ৬য় মাস পরে বিদেশ
/kaggle/input/regspeech12/test/test_chittagong_0094.wav,কলেজও তনাচর টেন সং াফাতধারা রঙে বাই পাতরিয়াছিত ঐই চিটঙ্গলাদের মধ্যে সিং ডথিতচ্যানাফটা্যা
/kaggle/input/regspeech12/test/test_sylhet_0283.wav,যেহেতু আমার পরিবেশ বামার্জের সারকান্স্টেসন থেকেই নে ই বয়েসের সটা মেয়ে ২৪ প৫চিশ হয়ে গেছে প্রায় বয়স ই বয়সের মেয়ে অ্যানেসপ্যাকটেড সমাজইভাবে অ্া্স্যাক্ট করতো নায় কাজে লেবেলের চেটা একটু নিচে হইলে এটা আর সবস্য হইতে নায়
/kaggle/input/regspeech12/test/test_sylhet_0321.wav,বুজার ঠাইকাই লুই যে কারণা মা রখন বাড়িত যাওয়ার হযেশ রর সাকরিল লেগে পড়া লাগব তাইন কিতাগরতা ওই সময় আমারে পরার যে সাফরটা দিশ় আমি সারাদিন কাজ করতাম
/kaggle/input/regspeech12/test/test_narail_0088.wav,তার পরেদিন তোরসেথামার কথা হয়ছে তাইছে তো সেখানে কথা হইনি  ছিা জি ইনদিয়া তাই সে আমাদদাররটাইমি আমার বচুমি আমরা বুলক করেছিয়া দেছে ওয়ামি তোমার দলের জাবানে সতামিকরিনাইরে বাবা
/kaggle/input/regspeech12/test/test_sylhet_0173.wav,খা মোখ্াাইনসাই ২এটি আসলে তাি টুর্নােট াএেল
/kaggle/input/regspeech12/test/test_sandwip_0104.wav,পতদুনিরবার দিয়ে সস্তুদ্দুনিয়ে সম্পর্কে তুর কি দা়নাানগদিকে দিনে কিছুতে মহরীকে দিযই আরকারাচানিের া
/kaggle/input/regspeech12/test/test_narsingdi_0001.wav,হান্ডে টোও করছে দুটা আসলে ব্যাপারটার সিকি একটা থিমে যখন ব্ল্যাবুলাস িলেপ করে ঐইরকম ক্যাটাগরি লিভাই যারা জাতীয় দলে আসে
/kaggle/input/regspeech12/test/test_narail_0128.wav,রণিকের াএকাকদালাগচলচর সুমাতোশের সুমা ডুমা বনয় গেছে সুমবিশ্বাস দোলাভক্ত শ্বাসের কথাত কচি শ
/kaggle/input/regspeech12/test/test_sylhet_0495.wav,রআমি অকটা গুলুত্বলছে নামবীরাইনামার একটু পানুশ ফিছনে দিচছে দেবুয়া হিসেন বিরামিরে ে মারে তুরপুর চাবেক থাকে দলে কিন্তু সর্জারেক পকে দল লিখিতে গোপরতাপ তরা মারা উজ্জমুকাই রিয়া যাটাটারে দিয়ার বেগরমাজ াগের ওরহমা যেন লাগে ়াটমাটলোটার বাবাবের পিন্ট হাসা টয়লেট নেয় লতাজিলআললাক
/kaggle/input/regspeech12/test/test_chittagong_0087.wav,নাআগেখোলেন ছুতুনে ফোরর করাহ় আনা চাতা চােরের মধ্যে আখন স্লোটবিলাঙ্গুই এাই চি় রারঙার চাক্ত এদের মধ্যে এখন চোআগিয়ে এটেউলজিবল ফৈক্ষাতিছাে টামদিতে
/kaggle/input/regspeech12/test/test_sylhet_0004.wav,রানে গোততলের ম্যাহনতআজে নে নিজেন টিরি নাকি ক্যারোবাজেমন মানুষগুম ইতভাবগোরগরবন তার বড়লোক য সসাকারাযাগ  াতে ফারমানেইলু
/kaggle/input/regspeech12/test/test_barishal_0064.wav,ম আল্লাহয় নামিজএং হঠাৎ ছাড়ি দিসি এরুম কেউ পারেও তান্ত্রক প্ারাণ খাওয়া থারান দেলে দাক খাতারে ফুললে রাযই ার বে়ি খোলান দিলে ফুললে যায়  এই কিছুদিন আগেই ি ে২দি াতের মধ্যে ি বাজারে গেলে এমন কোনো দিন নেই পাঁসটা পান্ট কিননে না খাই
/kaggle/input/regspeech12/test/test_barishal_0036.wav,া াি কতবারে আশান্তির মেকিজিমই আােইংরচরম তাদামনাচ
/kaggle/input/regspeech12/test/test_rangpur_0002.wav,১৫ হাজার টাকার বিমানে কি নিয়ে িাএলামুখো মরমনের বা হইলে
/kaggle/input/regspeech12/test/test_sylhet_0026.wav,১শ দিন যে পাঁচজন ঠাকুর আছেন পাঁজনা দুর্গা শীভ লক্ষ্মিনানা লক্ষ্মীতাভডরে রস্বতিক গণেশ কার্তিক প্রতিমা জসবাই স৫৬য় জনরে খাপড় তযেক দিন কাপড় দেওয়াহয় নতুন কাপর নতন গয়না
/kaggle/input/regspeech12/test/test_chittagong_0141.wav,রীকা তরা় তুলেলনে বিগি ক মুদ্হঠাৎলাইউলভিকিপাতাপদ ার গুট
/kaggle/input/regspeech12/test/test_sylhet_0728.wav,িন বুবি নানা িযানাইদরমরাবিযানেেিআবিনজেলা আমরান ২ুটাই টে্রমাএগুলো খন তইজাক ওপাথ্রে নাঙে অতাহ
/kaggle/input/regspeech12/test/test_narail_0016.wav,ুমি তো জানও তোমার কাকুর ব্যাপারে যে মনি ১০ হাতার টাকা পাটাইছেল তাতো তোমার কাকু মারা কালাগালি পারলো তারপরও আমিশে ১০ হাজার টাকা আনলাম তামনি বলে শরজ্ন্ত্রে বলে কইচে মনি মেলাটাকা  তাও কালোতে কাপকাকে পাটায় তাও কলো জানার মাশুতুবার
/kaggle/input/regspeech12/test/test_barishal_0096.wav,ািাখাইআরা হেরে বাবারিতে পাছিে আমনিমুা তেিপাকনিজিয়াম যদি মুই না কই মুখ দিয়ে যেহা মরে দুইটি আমকাইতে েতে
/kaggle/input/regspeech12/test/test_sylhet_0198.wav,আমার টিচার সরাসরি আসলামও ড়ভাইল ামজিট অফিসা তি বাইটসার সৌ মেন্ডি ফোরসি র আব্বাউলা সজাগ ঠাক তার পাশে বইতাসতা খেয়ালগারতা  আর আমরা একটেবিলও হইয়া সবাই করতাম
/kaggle/input/regspeech12/test/test_narail_0098.wav,রাত্রি কি ঘা তাইছে না বিয়ে বাড়িতে পিটে গছে বিযহিতপিেইজিিটেগ্রাম গ্রামে বিয়ে হয়ছে ত তারা গানে গামি কেমন খা় কি খায় তারা জানেেল রে
/kaggle/input/regspeech12/test/test_sylhet_0683.wav,র আপনার বাফারবাড়ি নেয়া হোককাখে এসে আছেন তাইলেসগাল শালাদুলা খারশাত হারাশাত হরতা
/kaggle/input/regspeech12/test/test_barishal_0018.wav,িাইয়াইই খাওয়ার জেনিংসির াইলেটে গেটেকেটেরি মস্যা  বারবার আনে করিছি যে পাশা সাে
/kaggle/input/regspeech12/test/test_sandwip_0036.wav,দীলবািরান ৈকামায়েনসাথে হিনওবাই এতেছাা
/kaggle/input/regspeech12/test/test_sylhet_0241.wav,াস কা বাদ ২০২৪২২ বছর েউপরা অবস্থায় বিয়া হইসে পড়া অবস্থায় চাকরি দিচছে ই অবস্থা়সংসারএর পরে তার বিযহাত াআপনা নেক ঐতিহাসিক ঘপটা সটামনতাম পা়
/kaggle/input/regspeech12/test/test_sandwip_0067.wav,াকা াআইসিরি সোখ করেযন দিন গেয়েছিলেন িাকে হাগল নাকিরি এক উুজিনে কিরএর দিন ছুত্টরে কেছে গনি আরা একদিন ঢুকতেছে একদিন বাড়াইছে অনারএকদিন থাকতেছা
/kaggle/input/regspeech12/test/test_narsingdi_0073.wav,আমি গরিব  বামাত নাইিবালঅনেওআমি তারা হারনা ফুটবলের মতো ঠিক পেরাই একা ফারা
/kaggle/input/regspeech12/test/test_sylhet_0121.wav,থানাদসাহজুড়ে সবউুধের মিলয়া পান্জাবিতি র ৬ মিলেখানা খেক্ষা প়ে ও রোসাননিযক মধ্যো
/kaggle/input/regspeech12/test/test_sylhet_0368.wav,অল্পতে তুষ্ঠ অল্পত স্েটিসফাইক থাকি ংবাচ্চাগুলার ওইভাবেই গ্রভ করার চেষ্টা করতেছি যে তারাও যানের খুব বেশি অযক্সপোক্টেশন থাকেনালাইজ বেশি অ্াক্সফ্াক্টেশন থাকলে তোমার মানুষ কষ্ট পায় বেশি
/kaggle/input/regspeech12/test/test_barishal_0092.wav,গুাালুমিন্সি এর ারনা
/kaggle/input/regspeech12/test/test_habiganj_0052.wav,নিরা মিষখআমরার অনেকেই আছে যে নিরামেষ খায় না কিন্তু অনেকেই খায় নিয়ে নিষ্খারণ দৈনিয় নিযর মিষটা খাইলে আমরা মেঝে মনও় যে একটা পবিত্রতায় মাছমাংশ তো এগুলাআমরা যে মানসো খাই একটা তো জীবড়ে মাইরা অত্যা কইরিয়া সেটি আমরা মানসটা খাই তাল লেখে আমরা মানসটা খাওওন অতটা কিতাওয় না কিন্তু যদি শাকসুব জিনি না মিজিনিস কাই তাতো ইতাতে উদ্বিদইতা ইতালরে একটু পবিত্র মনোাই
/kaggle/input/regspeech12/test/test_barishal_0071.wav,এই যদি সজ্জনা কারতারে ে হেরম োে ঘামুখেপরিস্থিতিতে বাজালেতো খাবাইতে নাপরিস্থিতি ও বাররুল করেেপালে তো ল
/kaggle/input/regspeech12/test/test_tangail_0062.wav,এই ছবিতে সিরি ফুলের একটা ভূমিকা আছে যেটা মানে গল্পের স্টোরির দিল্ড আর সাথে সাথেই বুঝা যায় পানি তার পছন্দের ফুলমানে যে নায়িকা আবর পছন্দের ফুল হল শিউলি
/kaggle/input/regspeech12/test/test_sylhet_0234.wav,ে ােন ুশি উইয়া আমার ২ন্বরবারবাবাদিকি দেজক্লই আইন কে চাইরানি শোকলেক তখন ওরেঞ্জ বাতা চকলে টাতেলজের স্যাকটেক প্যাগাজের পায়াাহজি স ওরেন্টকালার তা
/kaggle/input/regspeech12/test/test_barishal_0008.wav,নর অরে ঢাকাদিছে বুলেট কলেজে পড়তে ও বিশল বড় ধরনের একটা ছাত্র রয়েছে চাকরি পেবে বাংলাদেশ সরকার চাকরি দিয়্ছে দু লেখ টাা বেতন বিয়ে কালো ফটো  খালির এক রুপু সীমাইয়া কইবই ফখুননিগ ও পরিচয় দেবেিন র বাপে তো চাইবে এটটাশা আট গায় দিয়া
/kaggle/input/regspeech12/test/test_sandwip_0098.wav,তোকানেপাইরে দেছুরে ইযাকো হৈল েিনবাইে
/kaggle/input/regspeech12/test/test_sylhet_0454.wav,াই তা মা়তা উসাল উসালামমানুারমতো খাটগুটো  আমার আমার মাকারামোনোকরু আমার মাস আসিন তের ামার উপুরে খুব বেশি বলপেল আমার বাড়ি
/kaggle/input/regspeech12/test/test_chittagong_0158.wav,পএরফুট পতনত কর্যায় কলজধি ম্যাহন সাকেল মিডিট দিলে বেঙ্গলবে়ারে নুপস্তে থাকবে নাকিছুতু বটে এবতিউপদেগ না মাইাকা
/kaggle/input/regspeech12/test/test_sylhet_0369.wav,পড়াশোনার দিকে আমি আমার জায়গা থেকে যটটুকু ফাডরিয়ার চেষ্টা করিয়া বাকি তহি লোগে তারা তখদিরততটুকু আছে ত তারা মনে সত্যিকতাআবি দমারারের বই যে মানুষের স্বপ্ন তা হেঁজে বাচ্চাকাচ্চা বয়স হয়ে গেলে বুড়াওইগিলে তারা আমরাকে দেখাশোনান
/kaggle/input/regspeech12/test/test_sylhet_0754.wav,এিাইামতালে দুর্ভাপচা তাখনারা বোবেলা ফাইনম্যানে া
/kaggle/input/regspeech12/test/test_kishoreganj_0145.wav,ব্দবিনা প্রয়োজনে হনবা যে উচ্চ সুরে গানবাজী এবং লাইড স্পিকার বা মাইক বাজি মানুস সব্যআগে গীতাকালাতে
/kaggle/input/regspeech12/test/test_tangail_0019.wav,এটা রি করতে পারেন নাই সঠিক ব্যাখ্যা দিতে পারেনি আরএই গানডা এক সাথে র কপেরা পপ সহ মনে কর মনে করেযে প্রগেসি ব্রপ জেগলে থাকি সব মিলশ মিশেলল খটাই গানটা আসলে অনযরকেম এখটা গান
/kaggle/input/regspeech12/test/test_sylhet_0560.wav,া ান্ডাকে ঘাসবতাকে হোস্টর বিষয় হলো অতিরিক্ত েজানুয়ারি লাস্টেদি ঠান্দা আছে লশাময়
/kaggle/input/regspeech12/test/test_sylhet_0739.wav,ােওবাবায়আকি জামাইরাতো সুলিয়াদলেইলাসবিযাদিলেগলাসকেলএরাতমারাম িাইা
/kaggle/input/regspeech12/test/test_chittagong_0075.wav,না আারা ২ন র ওসাইকোলোজিলেট করিবেনি াইনিদু বড় তা়লা আয়া সাইকলোজেলের সাগম ২১ এে
/kaggle/input/regspeech12/test/test_tangail_0082.wav,আগে কাস্টমারদের সাথে যেমন ব্যবহার করতে হন তার ব্যবহারদা চেঞ্জ হছে পরেএকদিন শিউলিত মা বরুন ডেদ ঢাকে বাসায় আসতে বলে পরে বরুন যায় পরে দেখে যে
/kaggle/input/regspeech12/test/test_sylhet_0168.wav,বোৎাের সমজখনে সবতাৎ সমস্যৈত খায়াফরা ফলা ইনকাম তোমার ুগানাদিতাম
/kaggle/input/regspeech12/test/test_chittagong_0080.wav,তমানে একানা িয়া পরামর্শ করি সাহতনে আয়া দাদার রঙ্গাহরুম আন্জিবারাবালা সবাই যে গরম ফরে এান স্তাহালল গু
/kaggle/input/regspeech12/test/test_narail_0165.wav,কোন আধুনিক কোন দাস্তা চানারতাসা়া থেকে তোমারে একসাাপতফাওয়ার পুরতে বেরে েহবেই তোমবার কিসামা পরবেননারকটি সময়স্া চাহিচ্চা করবে নারওই পরীক্ষাগুলো উপস্থিতি
/kaggle/input/regspeech12/test/test_rangpur_0101.wav,িছুইয়াযথাসনের কথা হয়তা গেইঝিয়া আরতে কোজকর
/kaggle/input/regspeech12/test/test_sylhet_0100.wav,কি কোনা বড় একটা পড়ে ওডঠেনা একটা ফরে াপরে কা ধুকানো হারাইতে িখানি বাসা ছেটাএটাকাসঙতে আাবাইধিটা আমি আংমা
/kaggle/input/regspeech12/test/test_habiganj_0010.wav,খুল রেক্ষুদানিেুোএ আসাত বইনের জুটু ইা হত ব এিলেি দুরিয়াটে েরোরনি়নগারিলকা় জানিয়েছেন এন বাহাইয়াটেন দিবস
/kaggle/input/regspeech12/test/test_tangail_0070.wav,শুরু দাহিতেছেল েএই সময় নবহত্যার ঘটনা ঘটে পরে বরুনধন প্রত্যেকদিন ভেতু মাে একটা ক্টোভরকসিডেন্টার লাষ্টের ই ছিল মানে হয়া রিসডাইন মানে অরেই হুস্থা ছিল
/kaggle/input/regspeech12/test/test_rangpur_0042.wav,ারাাসুখোগলিলাদেখই মুসতিমটি তবেশিনি দাোমেসেেোনতমন িা খানতোে
/kaggle/input/regspeech12/test/test_sandwip_0123.wav,এতফ্যাকাতারবাতিনি নেতেন বরা আখ্তারা হয়ি আরবাতে শিখব বেখি দেগিয়েছি ফো আটটিরে বেংশি এেই ু
/kaggle/input/regspeech12/test/test_rangpur_0016.wav,েমন আছেন কিসমাচারেন নাম কী াদুার ক়াদ গল্প কিছু পূর্ম সভাযই মিলি রেকর্ড করমো সমস্যা়বে াে
